menu,node_count,node_types,variant,workload,n,seed,fanout_target,groups,zipf_s,run,operation,seconds,ops,mops_per_sec,keys,node4,node16,node32,node48,node256,internal_nodes,leaves,internal_node_bytes,leaf_bytes,total_bytes,bytes_per_key,avg_leaf_depth,max_leaf_depth,fanout_0_4,fanout_5_16,fanout_17_32,fanout_33_48,fanout_49_64,fanout_65_256,node64,node4_bytes,node16_bytes,node32_bytes,node48_bytes,node64_bytes,node256_bytes,node2,node5,node2_bytes,node5_bytes,fanout_1_2,fanout_3_5,fanout_6_16,unique_keys,duplicate_keys
count2_16_256,2,"NODE16,NODE256",count2_node16_node256,controlled_fanout,320000,1,32,10000,0,0,lookup_absent_early,0.008283000,320000,38.633348,320000,0,1,0,0,10040,10041,320000,20722720,7040000,27762720,86.758,5.000,5,0,1,10000,1,0,39,0,0,160,0,0,0,20722560,0,0,0,0,0,0,1,320000,0
count2_16_256,2,"NODE16,NODE256",count2_node16_node256,controlled_fanout,320000,1,32,10000,0,0,lookup_absent_late,0.006507000,320000,49.177809,320000,0,1,0,0,10040,10041,320000,20722720,7040000,27762720,86.758,5.000,5,0,1,10000,1,0,39,0,0,160,0,0,0,20722560,0,0,0,0,0,0,1,320000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,100000,1,0,0,0,0,insert,0.004304000,100000,23.234200,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,100000,1,0,0,0,0,lookup_success,0.002502999,100000,39.952069,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,100000,1,0,0,0,0,lookup_absent_early,0.000764000,100000,130.890013,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,100000,1,0,0,0,0,lookup_absent_late,0.001794000,100000,55.741355,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,100000,1,0,0,0,0,insert,0.006073999,100000,16.463618,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,100000,1,0,0,0,0,lookup_success,0.001911000,100000,52.328614,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,100000,1,0,0,0,0,lookup_absent_early,0.000713999,100000,140.056143,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,100000,1,0,0,0,0,lookup_absent_late,0.001631000,100000,61.312076,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,100000,1,0,0,0,0,insert,0.005438000,100000,18.389114,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,100000,1,0,0,0,0,lookup_success,0.001889001,100000,52.938044,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,100000,1,0,0,0,0,lookup_absent_early,0.000830000,100000,120.481889,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,100000,1,0,0,0,0,lookup_absent_late,0.001288000,100000,77.639778,100000,1,0,0,0,393,394,100000,811208,2400000,3211208,32.112,8.000,8,1,0,0,0,0,393,0,56,0,0,0,0,811152,0,0,0,0,1,0,0,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,1000000,1,0,0,0,0,insert,0.167839000,1000000,5.958091,1000000,0,1,0,0,3923,3924,1000000,8097232,24000000,32097232,32.097,8.000,8,0,1,0,0,1,3922,0,0,160,0,0,0,8097072,0,0,0,0,0,0,1,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,1000000,1,0,0,0,0,lookup_success,0.106177000,1000000,9.418236,1000000,0,1,0,0,3923,3924,1000000,8097232,24000000,32097232,32.097,8.000,8,0,1,0,0,1,3922,0,0,160,0,0,0,8097072,0,0,0,0,0,0,1,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,1000000,1,0,0,0,0,lookup_absent_early,0.006958000,1000000,143.719452,1000000,0,1,0,0,3923,3924,1000000,8097232,24000000,32097232,32.097,8.000,8,0,1,0,0,1,3922,0,0,160,0,0,0,8097072,0,0,0,0,0,0,1,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,1000000,1,0,0,0,0,lookup_absent_late,0.021764999,1000000,45.945327,1000000,0,1,0,0,3923,3924,1000000,8097232,24000000,32097232,32.097,8.000,8,0,1,0,0,1,3922,0,0,160,0,0,0,8097072,0,0,0,0,0,0,1,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,1000000,1,0,0,0,0,insert,0.196084000,1000000,5.099855,1000000,0,1,0,0,3923,3924,1000000,8097232,24000000,32097232,32.097,8.000,8,0,1,0,0,1,3922,0,0,160,0,0,0,8097072,0,0,0,0,0,0,1,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,1000000,1,0,0,0,0,lookup_success,0.104661000,1000000,9.554657,1000000,0,1,0,0,3923,3924,1000000,8097232,24000000,32097232,32.097,8.000,8,0,1,0,0,1,3922,0,0,160,0,0,0,8097072,0,0,0,0,0,0,1,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,1000000,1,0,0,0,0,lookup_absent_early,0.006957000,1000000,143.740115,1000000,0,1,0,0,3923,3924,1000000,8097232,24000000,32097232,32.097,8.000,8,0,1,0,0,1,3922,0,0,160,0,0,0,8097072,0,0,0,0,0,0,1,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,1000000,1,0,0,0,0,lookup_absent_late,0.021473000,1000000,46.570112,1000000,0,1,0,0,3923,3924,1000000,8097232,24000000,32097232,32.097,8.000,8,0,1,0,0,1,3922,0,0,160,0,0,0,8097072,0,0,0,0,0,0,1,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,1000000,1,0,0,0,0,insert,0.168858000,1000000,5.922136,1000000,0,1,0,0,3923,3924,1000000,8097232,24000000,32097232,32.097,8.000,8,0,1,0,0,1,3922,0,0,160,0,0,0,8097072,0,0,0,0,0,0,1,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,1000000,1,0,0,0,0,lookup_success,0.103821000,1000000,9.631963,1000000,0,1,0,0,3923,3924,1000000,8097232,24000000,32097232,32.097,8.000,8,0,1,0,0,1,3922,0,0,160,0,0,0,8097072,0,0,0,0,0,0,1,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,1000000,1,0,0,0,0,lookup_absent_early,0.006890001,1000000,145.137865,1000000,0,1,0,0,3923,3924,1000000,8097232,24000000,32097232,32.097,8.000,8,0,1,0,0,1,3922,0,0,160,0,0,0,8097072,0,0,0,0,0,0,1,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,dense_uint64,1000000,1,0,0,0,0,lookup_absent_late,0.022582000,1000000,44.283057,1000000,0,1,0,0,3923,3924,1000000,8097232,24000000,32097232,32.097,8.000,8,0,1,0,0,1,3922,0,0,160,0,0,0,8097072,0,0,0,0,0,0,1,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,100000,1,0,0,0,0,insert,0.007134000,100000,14.017382,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,100000,1,0,0,0,0,lookup_success,0.002772000,100000,36.075040,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,100000,1,0,0,0,0,lookup_absent_early,0.001844000,100000,54.229933,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,100000,1,0,0,0,0,lookup_absent_late,0.002472000,100000,40.453071,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,100000,1,0,0,0,0,insert,0.006656000,100000,15.024038,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,100000,1,0,0,0,0,lookup_success,0.002750000,100000,36.363637,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,100000,1,0,0,0,0,lookup_absent_early,0.001794000,100000,55.741355,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,100000,1,0,0,0,0,lookup_absent_late,0.002120000,100000,47.169804,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,100000,1,0,0,0,0,insert,0.007573000,100000,13.204806,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,100000,1,0,0,0,0,lookup_success,0.003588000,100000,27.870678,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,100000,1,0,0,0,0,lookup_absent_early,0.001879000,100000,53.219795,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,100000,1,0,0,0,0,lookup_absent_late,0.002207001,100000,45.310361,100000,28664,1221,0,0,257,30142,100000,2330992,2400000,4730992,47.310,2.789,4,28664,1221,0,0,0,257,0,1605184,195360,0,0,0,530448,0,0,0,0,17071,12528,286,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,1000000,1,0,0,0,0,insert,0.305369000,1000000,3.274727,1000000,28581,44789,0,0,20948,94318,1000000,52003448,24000000,76003448,76.003,3.058,6,28581,44789,20689,2,0,257,0,1600536,7166240,0,0,0,43236672,0,0,0,0,27948,748,44674,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,1000000,1,0,0,0,0,lookup_success,0.121859000,1000000,8.206206,1000000,28581,44789,0,0,20948,94318,1000000,52003448,24000000,76003448,76.003,3.058,6,28581,44789,20689,2,0,257,0,1600536,7166240,0,0,0,43236672,0,0,0,0,27948,748,44674,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,1000000,1,0,0,0,0,lookup_absent_early,0.041788001,1000000,23.930315,1000000,28581,44789,0,0,20948,94318,1000000,52003448,24000000,76003448,76.003,3.058,6,28581,44789,20689,2,0,257,0,1600536,7166240,0,0,0,43236672,0,0,0,0,27948,748,44674,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,1000000,1,0,0,0,0,lookup_absent_late,0.074805000,1000000,13.368090,1000000,28581,44789,0,0,20948,94318,1000000,52003448,24000000,76003448,76.003,3.058,6,28581,44789,20689,2,0,257,0,1600536,7166240,0,0,0,43236672,0,0,0,0,27948,748,44674,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,1000000,1,0,0,0,0,insert,0.298069000,1000000,3.354928,1000000,28581,44789,0,0,20948,94318,1000000,52003448,24000000,76003448,76.003,3.058,6,28581,44789,20689,2,0,257,0,1600536,7166240,0,0,0,43236672,0,0,0,0,27948,748,44674,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,1000000,1,0,0,0,0,lookup_success,0.120076000,1000000,8.328059,1000000,28581,44789,0,0,20948,94318,1000000,52003448,24000000,76003448,76.003,3.058,6,28581,44789,20689,2,0,257,0,1600536,7166240,0,0,0,43236672,0,0,0,0,27948,748,44674,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,1000000,1,0,0,0,0,lookup_absent_early,0.042898000,1000000,23.311110,1000000,28581,44789,0,0,20948,94318,1000000,52003448,24000000,76003448,76.003,3.058,6,28581,44789,20689,2,0,257,0,1600536,7166240,0,0,0,43236672,0,0,0,0,27948,748,44674,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,1000000,1,0,0,0,0,lookup_absent_late,0.073423999,1000000,13.619525,1000000,28581,44789,0,0,20948,94318,1000000,52003448,24000000,76003448,76.003,3.058,6,28581,44789,20689,2,0,257,0,1600536,7166240,0,0,0,43236672,0,0,0,0,27948,748,44674,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,1000000,1,0,0,0,0,insert,0.300535000,1000000,3.327399,1000000,28581,44789,0,0,20948,94318,1000000,52003448,24000000,76003448,76.003,3.058,6,28581,44789,20689,2,0,257,0,1600536,7166240,0,0,0,43236672,0,0,0,0,27948,748,44674,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,1000000,1,0,0,0,0,lookup_success,0.121915000,1000000,8.202436,1000000,28581,44789,0,0,20948,94318,1000000,52003448,24000000,76003448,76.003,3.058,6,28581,44789,20689,2,0,257,0,1600536,7166240,0,0,0,43236672,0,0,0,0,27948,748,44674,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,1000000,1,0,0,0,0,lookup_absent_early,0.041658999,1000000,24.004417,1000000,28581,44789,0,0,20948,94318,1000000,52003448,24000000,76003448,76.003,3.058,6,28581,44789,20689,2,0,257,0,1600536,7166240,0,0,0,43236672,0,0,0,0,27948,748,44674,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,sparse_uint64,1000000,1,0,0,0,0,lookup_absent_late,0.073592001,1000000,13.588433,1000000,28581,44789,0,0,20948,94318,1000000,52003448,24000000,76003448,76.003,3.058,6,28581,44789,20689,2,0,257,0,1600536,7166240,0,0,0,43236672,0,0,0,0,27948,748,44674,1000000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,100000,1,10,10000,0,0,insert,0.009417000,100000,10.619093,100000,0,10001,0,0,40,10041,100000,1682720,2200000,3882720,38.827,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,100000,1,10,10000,0,0,lookup_success,0.002417000,100000,41.373603,100000,0,10001,0,0,40,10041,100000,1682720,2200000,3882720,38.827,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,100000,1,10,10000,0,0,lookup_absent_early,0.001939001,100000,51.572961,100000,0,10001,0,0,40,10041,100000,1682720,2200000,3882720,38.827,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,100000,1,10,10000,0,0,lookup_absent_late,0.001321999,100000,75.643002,100000,0,10001,0,0,40,10041,100000,1682720,2200000,3882720,38.827,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,100000,1,10,10000,0,0,insert,0.008348000,100000,11.978917,100000,0,10001,0,0,40,10041,100000,1682720,2200000,3882720,38.827,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,100000,1,10,10000,0,0,lookup_success,0.002099000,100000,47.641736,100000,0,10001,0,0,40,10041,100000,1682720,2200000,3882720,38.827,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,100000,1,10,10000,0,0,lookup_absent_early,0.001592000,100000,62.814070,100000,0,10001,0,0,40,10041,100000,1682720,2200000,3882720,38.827,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,100000,1,10,10000,0,0,lookup_absent_late,0.001312001,100000,76.219473,100000,0,10001,0,0,40,10041,100000,1682720,2200000,3882720,38.827,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,100000,1,10,10000,0,0,insert,0.009875000,100000,10.126583,100000,0,10001,0,0,40,10041,100000,1682720,2200000,3882720,38.827,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,100000,1,10,10000,0,0,lookup_success,0.002143000,100000,46.663550,100000,0,10001,0,0,40,10041,100000,1682720,2200000,3882720,38.827,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,100000,1,10,10000,0,0,lookup_absent_early,0.001688000,100000,59.241713,100000,0,10001,0,0,40,10041,100000,1682720,2200000,3882720,38.827,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,100000,1,10,10000,0,0,lookup_absent_late,0.001666999,100000,59.988023,100000,0,10001,0,0,40,10041,100000,1682720,2200000,3882720,38.827,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,100000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,160000,1,16,10000,0,0,insert,0.016819000,160000,9.513051,160000,0,10001,0,0,40,10041,160000,1682720,3520000,5202720,32.517,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,160000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,160000,1,16,10000,0,0,lookup_success,0.004307999,160000,37.140211,160000,0,10001,0,0,40,10041,160000,1682720,3520000,5202720,32.517,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,160000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,160000,1,16,10000,0,0,lookup_absent_early,0.003649000,160000,43.847629,160000,0,10001,0,0,40,10041,160000,1682720,3520000,5202720,32.517,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,160000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,160000,1,16,10000,0,0,lookup_absent_late,0.002879000,160000,55.574847,160000,0,10001,0,0,40,10041,160000,1682720,3520000,5202720,32.517,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,160000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,160000,1,16,10000,0,0,insert,0.016926000,160000,9.452913,160000,0,10001,0,0,40,10041,160000,1682720,3520000,5202720,32.517,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,160000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,160000,1,16,10000,0,0,lookup_success,0.003830999,160000,41.764562,160000,0,10001,0,0,40,10041,160000,1682720,3520000,5202720,32.517,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,160000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,160000,1,16,10000,0,0,lookup_absent_early,0.003358000,160000,47.647410,160000,0,10001,0,0,40,10041,160000,1682720,3520000,5202720,32.517,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,160000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,160000,1,16,10000,0,0,lookup_absent_late,0.002045999,160000,78.201396,160000,0,10001,0,0,40,10041,160000,1682720,3520000,5202720,32.517,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,160000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,160000,1,16,10000,0,0,insert,0.017343000,160000,9.225624,160000,0,10001,0,0,40,10041,160000,1682720,3520000,5202720,32.517,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,160000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,160000,1,16,10000,0,0,lookup_success,0.004353000,160000,36.756261,160000,0,10001,0,0,40,10041,160000,1682720,3520000,5202720,32.517,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,160000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,160000,1,16,10000,0,0,lookup_absent_early,0.003958000,160000,40.424458,160000,0,10001,0,0,40,10041,160000,1682720,3520000,5202720,32.517,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,160000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,160000,1,16,10000,0,0,lookup_absent_late,0.002313000,160000,69.174228,160000,0,10001,0,0,40,10041,160000,1682720,3520000,5202720,32.517,5.000,5,0,10001,0,1,0,39,0,0,1600160,0,0,0,82560,0,0,0,0,0,0,10001,160000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,320000,1,32,10000,0,0,insert,0.045744000,320000,6.995453,320000,0,1,0,0,10040,10041,320000,20722720,7040000,27762720,86.758,5.000,5,0,1,10000,1,0,39,0,0,160,0,0,0,20722560,0,0,0,0,0,0,1,320000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,320000,1,32,10000,0,0,lookup_success,0.012970000,320000,24.672322,320000,0,1,0,0,10040,10041,320000,20722720,7040000,27762720,86.758,5.000,5,0,1,10000,1,0,39,0,0,160,0,0,0,20722560,0,0,0,0,0,0,1,320000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,320000,1,32,10000,0,0,lookup_absent_early,0.008260000,320000,38.740922,320000,0,1,0,0,10040,10041,320000,20722720,7040000,27762720,86.758,5.000,5,0,1,10000,1,0,39,0,0,160,0,0,0,20722560,0,0,0,0,0,0,1,320000,0
count3_4_16_256,3,"NODE4,NODE16,NODE256",count3_node4_node16_node256,controlled_fanout,320000,1,32,10000,0,0,lookup_absent_late,0.006893001,320000,46.423905,320000,0,1,0,0,10040,10041,320000,20722720,7040000,27762720,86.758,5.000,5,0,1,10000,1,0,39,0,0,160,0,0,0,20722560,0,0,0,0,0,0,1,320000,0
