variant,workload,n,fanout_target,groups,zipf_s,operation,runs,mean,std,ci95
node32_node64,controlled_fanout,5000,5,1000,0.0,lookup_absent,25,79.02319536,5.389836662459092,2.112815971683964
node32_node64,controlled_fanout,5000,5,1000,0.0,lookup_success,25,46.51638536,2.7609686270449054,1.082299701801603
node32_node64,controlled_fanout,5000,50,100,0.0,insert,25,11.343358559999999,0.6931747876148722,0.27172451674502984
node32_node64,controlled_fanout,5000,50,100,0.0,lookup_absent,25,105.97427812,7.419175304958713,2.9083167195438153
node32_node64,controlled_fanout,5000,50,100,0.0,lookup_success,25,84.62719144,2.628465873709794,1.0303586224942394
node32_node64,controlled_fanout,5600,56,100,0.0,insert,25,11.62251216,1.265752749318288,0.49617507773276887
node32_node64,controlled_fanout,5600,56,100,0.0,lookup_absent,25,104.16045472,9.422581393134093,3.6936519061085646
node32_node64,controlled_fanout,5600,56,100,0.0,lookup_success,25,80.98449216,7.657079033118175,3.001574980982325
node32_node64,controlled_fanout,6000,6,1000,0.0,insert,25,10.4770594,1.1031090723716614,0.43241875636969124
node32_node64,controlled_fanout,6000,6,1000,0.0,lookup_absent,25,83.35593811999999,7.062540858796736,2.7685160166483205
node32_node64,controlled_fanout,6000,6,1000,0.0,lookup_success,25,47.90051944,3.7851995992368197,1.4837982429008334
node32_node64,controlled_fanout,6300,63,100,0.0,insert,25,10.1395088,1.5092686104915185,0.5916332953126753
node32_node64,controlled_fanout,6300,63,100,0.0,lookup_absent,25,92.74415456000001,10.515915200214076,4.122238758483918
node32_node64,controlled_fanout,6300,63,100,0.0,lookup_success,25,71.57859688,9.30912152323479,3.649175637108038
node32_node64,controlled_fanout,6400,64,100,0.0,insert,25,11.831062280000001,1.2128236723599304,0.4754268795650927
node32_node64,controlled_fanout,6400,64,100,0.0,lookup_absent,25,103.96002684,9.859305204941453,3.8648476403370493
node32_node64,controlled_fanout,6400,64,100,0.0,lookup_success,25,82.32198876000001,2.3080035224039643,0.904737380782354
node32_node64,controlled_fanout,6500,65,100,0.0,insert,25,10.20768636,1.01086854782125,0.39626047074592996
node32_node64,controlled_fanout,6500,65,100,0.0,lookup_absent,25,106.37641156,4.078723810876407,1.5988597338635515
node32_node64,controlled_fanout,6500,65,100,0.0,lookup_success,25,79.91590288,1.2654727970869992,0.4960653364581037
node32_node64,controlled_fanout,6600,66,100,0.0,insert,25,10.445426359999999,1.135655767959489,0.44517706104011967
node32_node64,controlled_fanout,6600,66,100,0.0,lookup_absent,25,106.2985476,7.9116789869464155,3.101378162882995
node32_node64,controlled_fanout,6600,66,100,0.0,lookup_success,25,78.9273738,7.28833366509286,2.857026796716401
node32_node64,controlled_fanout,7000,7,1000,0.0,insert,25,11.02721104,1.1558529109383715,0.45309434108784163
node32_node64,controlled_fanout,7000,7,1000,0.0,lookup_absent,25,84.31137728,2.770402029103884,1.0859975954087226
node32_node64,controlled_fanout,7000,7,1000,0.0,lookup_success,25,48.17873036,1.2703261783942843,0.4979678619305594
node32_node64,controlled_fanout,8000,8,1000,0.0,insert,25,11.22714456,0.9051296901616307,0.3548108385433592
node32_node64,controlled_fanout,8000,8,1000,0.0,lookup_absent,25,84.11691916,2.277550358936416,0.892799740703075
node32_node64,controlled_fanout,8000,8,1000,0.0,lookup_success,25,47.642173039999996,1.2127445756880844,0.4753958736697291
node32_node64,controlled_fanout,8000,80,100,0.0,insert,25,11.5332476,1.261573523736198,0.4945368213045896
node32_node64,controlled_fanout,8000,80,100,0.0,lookup_absent,25,108.49400544,5.753421476582699,2.2553412188204183
node32_node64,controlled_fanout,8000,80,100,0.0,lookup_success,25,79.62242728,3.3088772041649883,1.2970798640326753
node32_node64,controlled_fanout,9600,96,100,0.0,insert,25,11.54911052,0.9247324579687499,0.36249512352374996
node32_node64,controlled_fanout,9600,96,100,0.0,lookup_absent,25,103.39208948,9.652302083486717,3.7837024167267925
node32_node64,controlled_fanout,9600,96,100,0.0,lookup_success,25,74.26986192,3.861603820667347,1.5137486977016
node32_node64,controlled_fanout,10000,1,10000,0.0,insert,25,18.61876512,1.1808979429009137,0.4629119936171581
node32_node64,controlled_fanout,10000,1,10000,0.0,lookup_absent,25,109.107854,2.4259623549554488,0.950977243142536
node32_node64,controlled_fanout,10000,1,10000,0.0,lookup_success,25,82.98548116,2.996064434820697,1.174457258449713
node32_node64,controlled_fanout,11200,112,100,0.0,insert,25,12.67089832,1.0724938594340812,0.4204175928981598
node32_node64,controlled_fanout,11200,112,100,0.0,lookup_absent,25,103.5184394,6.770693701429599,2.654111930960403
node32_node64,controlled_fanout,11200,112,100,0.0,lookup_success,25,72.90290332000001,2.3134786349668635,0.9068836249070105
node32_node64,controlled_fanout,12000,12,1000,0.0,insert,25,12.01916,1.0403625743213278,0.4078221291339605
node32_node64,controlled_fanout,12000,12,1000,0.0,lookup_absent,25,82.93583728,3.4937464164238747,1.3695485952381588
node32_node64,controlled_fanout,12000,12,1000,0.0,lookup_success,25,44.99318568,1.2119186624904175,0.47507211569624364
node32_node64,controlled_fanout,12800,128,100,0.0,insert,25,13.49106604,1.5263676341535066,0.5983361125881747
node32_node64,controlled_fanout,12800,128,100,0.0,lookup_absent,25,104.92466864,3.8136376471080093,1.4949459576663398
node32_node64,controlled_fanout,12800,128,100,0.0,lookup_success,25,72.19969852,2.020521329956209,0.7920443613428338
node32_node64,controlled_fanout,15000,15,1000,0.0,insert,25,12.85713332,0.49781278152456776,0.19514261035763056
node32_node64,controlled_fanout,15000,15,1000,0.0,lookup_absent,25,82.86637828,1.511387296069868,0.5924638200593882
node32_node64,controlled_fanout,15000,15,1000,0.0,lookup_success,25,42.22419568,1.40118598785867,0.5492649072405987
node32_node64,controlled_fanout,16000,16,1000,0.0,insert,25,12.608077040000001,0.6061850231493872,0.23762452907455978
node32_node64,controlled_fanout,16000,16,1000,0.0,lookup_absent,25,80.71564752,4.21022162458795,1.6504068768384763
node32_node64,controlled_fanout,16000,16,1000,0.0,lookup_success,25,41.74020104,1.3938781379556495,0.5464002300786146
node32_node64,controlled_fanout,16000,160,100,0.0,insert,25,14.85403852,0.8646264214097092,0.33893355719260604
node32_node64,controlled_fanout,16000,160,100,0.0,lookup_absent,25,103.71901288000001,6.23952515416046,2.4458938604309
node32_node64,controlled_fanout,16000,160,100,0.0,lookup_success,25,65.71492764,2.566911346499686,1.006229247827877
node32_node64,controlled_fanout,17000,17,1000,0.0,insert,25,10.02161168,0.6336376325982598,0.24838595197851782
node32_node64,controlled_fanout,17000,17,1000,0.0,lookup_absent,25,73.4144334,5.4348238210257245,2.1304509378420837
node32_node64,controlled_fanout,17000,17,1000,0.0,lookup_success,25,35.55044924,6.20821686859801,2.43362101249042
node32_node64,controlled_fanout,18000,18,1000,0.0,insert,25,10.404632240000002,0.5412555802090544,0.21217218744194932
node32_node64,controlled_fanout,18000,18,1000,0.0,lookup_absent,25,77.79576159999999,2.11970428948753,0.8309240814791117
node32_node64,controlled_fanout,18000,18,1000,0.0,lookup_success,25,37.61841028,1.3510637967360044,0.5296170083205137
node32_node64,controlled_fanout,19200,192,100,0.0,insert,25,15.01382652,1.1660858221867043,0.4571056422971881
node32_node64,controlled_fanout,19200,192,100,0.0,lookup_absent,25,100.57322692,5.778502247011662,2.2651728808285716
node32_node64,controlled_fanout,19200,192,100,0.0,lookup_success,25,58.18082716,3.648322136873693,1.4301422776544876
node32_node64,controlled_fanout,20000,2,10000,0.0,insert,25,12.293009320000001,0.7331254202772723,0.28738516474869075
node32_node64,controlled_fanout,20000,2,10000,0.0,lookup_absent,25,73.71011808,2.950895206347745,1.156750920888316
node32_node64,controlled_fanout,20000,2,10000,0.0,lookup_success,25,35.2608536,1.3154581826436618,0.5156596075963155
node32_node64,controlled_fanout,22400,224,100,0.0,insert,25,16.189109600000002,0.8541314008009828,0.3348195091139853
node32_node64,controlled_fanout,22400,224,100,0.0,lookup_absent,25,102.42170328,5.55295254075748,2.1767573959769324
node32_node64,controlled_fanout,22400,224,100,0.0,lookup_success,25,57.21391612,2.4785617096361086,0.9715961901773544
node32_node64,controlled_fanout,24000,24,1000,0.0,insert,25,10.664661559999999,0.7696068407876671,0.30168588158876547
node32_node64,controlled_fanout,24000,24,1000,0.0,lookup_absent,25,76.13979411999999,2.8369230558469836,1.1120738378920174
node32_node64,controlled_fanout,24000,24,1000,0.0,lookup_success,25,34.99020716,0.45213092900136675,0.17723532416853577
node32_node64,controlled_fanout,25500,255,100,0.0,insert,25,15.852796920000001,1.557559428249313,0.6105632958737307
node32_node64,controlled_fanout,25500,255,100,0.0,lookup_absent,25,98.47185139999999,6.068482827885255,2.3788452685310197
node32_node64,controlled_fanout,25500,255,100,0.0,lookup_success,25,51.009524600000006,3.5367378936945233,1.3864012543282531
node32_node64,controlled_fanout,30000,3,10000,0.0,insert,25,12.56372216,1.191769425207699,0.46717361468141794
node32_node64,controlled_fanout,30000,3,10000,0.0,lookup_absent,25,72.21380076,4.439157232392828,1.7401496350979886
node32_node64,controlled_fanout,30000,3,10000,0.0,lookup_success,25,31.416162800000002,1.7276604184249433,0.6772428840225777
node32_node64,controlled_fanout,31000,31,1000,0.0,insert,25,11.183565719999999,0.5215353934317817,0.20444187422525842
node32_node64,controlled_fanout,31000,31,1000,0.0,lookup_absent,25,75.94963448,2.6810713959263732,1.0509799872031382
node32_node64,controlled_fanout,31000,31,1000,0.0,lookup_success,25,33.56709688,0.9469878289285322,0.3712192289399846
node32_node64,controlled_fanout,32000,32,1000,0.0,insert,25,11.22797552,0.42595081203537283,0.16697271831786614
node32_node64,controlled_fanout,32000,32,1000,0.0,lookup_absent,25,76.8582648,3.4488561249177727,1.351951600967767
node32_node64,controlled_fanout,32000,32,1000,0.0,lookup_success,25,33.984941920000004,0.854556112336395,0.3349859960358668
node32_node64,controlled_fanout,33000,33,1000,0.0,insert,25,9.958333719999999,0.44006547718630434,0.1725056670570313
node32_node64,controlled_fanout,33000,33,1000,0.0,lookup_absent,25,79.98071812,3.973927918816817,1.5577797441761922
node32_node64,controlled_fanout,33000,33,1000,0.0,lookup_success,25,34.87982764,1.1751065288372369,0.4606417593041969
node32_node64,controlled_fanout,34000,34,1000,0.0,insert,25,9.35775676,0.8581861436858792,0.33640896832486467
node32_node64,controlled_fanout,34000,34,1000,0.0,lookup_absent,25,75.57788276000001,4.591370279119562,1.7998171494148683
node32_node64,controlled_fanout,34000,34,1000,0.0,lookup_success,25,32.841479039999996,2.201644626761046,0.8630446936903301
node32_node64,controlled_fanout,37000,37,1000,0.0,insert,25,10.19009988,0.28769633179365806,0.11277696206311397
node32_node64,controlled_fanout,37000,37,1000,0.0,lookup_absent,25,79.89244936,3.9478140246055657,1.5475430976453817
node32_node64,controlled_fanout,37000,37,1000,0.0,lookup_success,25,34.1130918,1.1127323490986798,0.4361910808466825
node32_node64,controlled_fanout,40000,4,10000,0.0,insert,25,12.737977719999998,0.4297260400048033,0.1684526076818829
node32_node64,controlled_fanout,40000,4,10000,0.0,lookup_absent,25,71.41729312000001,3.8831670323630862,1.5222014766863299
node32_node64,controlled_fanout,40000,4,10000,0.0,lookup_success,25,30.14253712,0.6552486191890148,0.2568574587220938
node32_node64,controlled_fanout,40000,40,1000,0.0,insert,25,10.1882234,0.48181998844252016,0.18887343546946792
node32_node64,controlled_fanout,40000,40,1000,0.0,lookup_absent,25,80.0387648,3.0639655069614418,1.2010744787288852
node32_node64,controlled_fanout,40000,40,1000,0.0,lookup_success,25,33.9606168,0.9208351317183062,0.36096737163357606
node32_node64,controlled_fanout,47000,47,1000,0.0,insert,25,10.4433726,0.44775634406691195,0.17552048687422947
node32_node64,controlled_fanout,47000,47,1000,0.0,lookup_absent,25,77.3636774,4.734109513914938,1.8557709294546558
node32_node64,controlled_fanout,47000,47,1000,0.0,lookup_success,25,33.29376552,0.9864127805229033,0.3866738099649781
node32_node64,controlled_fanout,48000,48,1000,0.0,insert,25,10.71757992,0.31332482917359084,0.1228233330360476
node32_node64,controlled_fanout,48000,48,1000,0.0,lookup_absent,25,78.47411468,3.8205838150747105,1.4976688555092865
node32_node64,controlled_fanout,48000,48,1000,0.0,lookup_success,25,33.468568,0.817032584782985,0.32027677323493015
node32_node64,controlled_fanout,49000,49,1000,0.0,insert,25,9.29169316,0.29874108619835543,0.11710650578975532
node32_node64,controlled_fanout,49000,49,1000,0.0,lookup_absent,25,77.36912404,4.532370617183239,1.7766892819358298
node32_node64,controlled_fanout,49000,49,1000,0.0,lookup_success,25,32.99845744,1.2044349685806712,0.47213850768362314
node32_node64,controlled_fanout,50000,5,10000,0.0,insert,25,9.7737876,0.33382426416816463,0.13085911155392055
node32_node64,controlled_fanout,50000,5,10000,0.0,lookup_absent,25,66.45806392,3.4372679881407184,1.3474090513511616
node32_node64,controlled_fanout,50000,5,10000,0.0,lookup_success,25,34.85917232,1.0793819645228209,0.4231177300929458
node32_node64,controlled_fanout,50000,50,1000,0.0,insert,25,8.28539024,0.9404729384332945,0.36866539186585146
node32_node64,controlled_fanout,50000,50,1000,0.0,lookup_absent,25,68.29614968,7.5621979810983575,2.964381608590556
node32_node64,controlled_fanout,50000,50,1000,0.0,lookup_success,25,28.72921116,3.8733892837725756,1.5183685992388496
node32_node64,controlled_fanout,56000,56,1000,0.0,insert,25,9.23221972,0.6958486322352191,0.2727726638362059
node32_node64,controlled_fanout,56000,56,1000,0.0,lookup_absent,25,68.97938008,4.785185390388626,1.875792673032341
node32_node64,controlled_fanout,56000,56,1000,0.0,lookup_success,25,31.00823984,3.6884049986651712,1.445854759476747
node32_node64,controlled_fanout,60000,6,10000,0.0,insert,25,9.998865200000001,0.34127287840182446,0.13377896833351519
node32_node64,controlled_fanout,60000,6,10000,0.0,lookup_absent,25,65.36465572,3.195954201407516,1.2528140469517461
node32_node64,controlled_fanout,60000,6,10000,0.0,lookup_success,25,34.1995538,1.2272633722512807,0.48108724192250196
node32_node64,controlled_fanout,63000,63,1000,0.0,insert,25,9.60414164,0.668614399932607,0.2620968447735819
node32_node64,controlled_fanout,63000,63,1000,0.0,lookup_absent,25,71.29858644,6.56008397750241,2.5715529191809448
node32_node64,controlled_fanout,63000,63,1000,0.0,lookup_success,25,32.10940164,1.1468721209767982,0.44957387142290495
node32_node64,controlled_fanout,64000,64,1000,0.0,insert,25,9.80936608,0.21159122943995048,0.08294376194046059
node32_node64,controlled_fanout,64000,64,1000,0.0,lookup_absent,25,74.91224052,3.3002615611564985,1.2937025319733473
node32_node64,controlled_fanout,64000,64,1000,0.0,lookup_success,25,32.08469252,0.9821622396217666,0.3850075979317325
node32_node64,controlled_fanout,65000,65,1000,0.0,insert,25,8.855895480000001,0.334694163028742,0.13120011190726685
node32_node64,controlled_fanout,65000,65,1000,0.0,lookup_absent,25,70.78888924,2.893057650128799,1.1340785988504893
node32_node64,controlled_fanout,65000,65,1000,0.0,lookup_success,25,32.7171614,1.0585235960957609,0.41494124966953827
node32_node64,controlled_fanout,66000,66,1000,0.0,insert,25,8.86131304,0.4578757093748699,0.179487278074949
node32_node64,controlled_fanout,66000,66,1000,0.0,lookup_absent,25,71.88781076000001,3.4020464038249263,1.333602190299371
node32_node64,controlled_fanout,66000,66,1000,0.0,lookup_success,25,32.8130118,0.9805910660644099,0.3843916978972487
node32_node64,controlled_fanout,70000,7,10000,0.0,insert,25,10.04125808,0.8470991412609229,0.33206286337428176
node32_node64,controlled_fanout,70000,7,10000,0.0,lookup_absent,25,61.67679108,3.8653010367388907,1.515198006401645
node32_node64,controlled_fanout,70000,7,10000,0.0,lookup_success,25,33.41405192,0.8216960769061725,0.3221048621472196
node32_node64,controlled_fanout,80000,8,10000,0.0,insert,25,10.34498168,0.41369053228890373,0.16216668865725026
node32_node64,controlled_fanout,80000,8,10000,0.0,lookup_absent,25,59.68352136000001,1.8644339167305115,0.7308580953583605
node32_node64,controlled_fanout,80000,8,10000,0.0,lookup_success,25,33.11065928,0.754693456344392,0.29583983488700166
node32_node64,controlled_fanout,80000,80,1000,0.0,insert,25,9.393166240000001,0.3625244479114801,0.1421095835813002
node32_node64,controlled_fanout,80000,80,1000,0.0,lookup_absent,25,69.14805308,2.3801489629101296,0.9330183934607709
node32_node64,controlled_fanout,80000,80,1000,0.0,lookup_success,25,32.23942368,0.9930600460869129,0.38927953806606985
node32_node64,controlled_fanout,96000,96,1000,0.0,insert,25,9.44139544,0.7797545723453135,0.3056637923593629
node32_node64,controlled_fanout,96000,96,1000,0.0,lookup_absent,25,67.40821643999999,3.3454008806521465,1.3113971452156414
node32_node64,controlled_fanout,96000,96,1000,0.0,lookup_success,25,31.426162840000003,1.2663427122921305,0.4964063432185151
node32_node64,controlled_fanout,112000,112,1000,0.0,insert,25,9.84260072,0.757885819120726,0.29709124109532453
node32_node64,controlled_fanout,112000,112,1000,0.0,lookup_absent,25,65.35103028,3.6210806330463874,1.4194636081541838
node32_node64,controlled_fanout,112000,112,1000,0.0,lookup_success,25,31.03011172,0.9650288969141255,0.3782913275903372
node32_node64,controlled_fanout,120000,12,10000,0.0,insert,25,10.503518759999999,0.7467046293416654,0.2927082147019328
node32_node64,controlled_fanout,120000,12,10000,0.0,lookup_absent,25,57.708716439999996,1.881261258054754,0.7374544131574636
node32_node64,controlled_fanout,120000,12,10000,0.0,lookup_success,25,31.576108840000003,1.2362058316991797,0.48459268602607847
node32_node64,controlled_fanout,128000,128,1000,0.0,insert,25,9.47771372,0.7212304165606811,0.282722323291787
node32_node64,controlled_fanout,128000,128,1000,0.0,lookup_absent,25,62.825682320000006,4.844098447930572,1.8988865915887843
node32_node64,controlled_fanout,128000,128,1000,0.0,lookup_success,25,29.2672644,2.955413270090876,1.1585220018756233
node32_node64,controlled_fanout,150000,15,10000,0.0,insert,25,9.37248012,0.9653033849529864,0.3783989269015707
node32_node64,controlled_fanout,150000,15,10000,0.0,lookup_absent,25,53.248418199999996,9.650364193410105,3.7829427638167616
node32_node64,controlled_fanout,150000,15,10000,0.0,lookup_success,25,29.207681,2.501472343277521,0.9805771585647882
node32_node64,controlled_fanout,160000,16,10000,0.0,insert,25,9.26133812,0.6275746514618348,0.24600926337303922
node32_node64,controlled_fanout,160000,16,10000,0.0,lookup_absent,25,55.516932399999995,5.300102967521314,2.077640363268355
node32_node64,controlled_fanout,160000,16,10000,0.0,lookup_success,25,27.00918096,3.8856471728276643,1.5231736917484444
node32_node64,controlled_fanout,160000,160,1000,0.0,insert,25,9.09679508,0.6516262301639334,0.2554374822242619
node32_node64,controlled_fanout,160000,160,1000,0.0,lookup_absent,25,53.59507548,6.890300881129441,2.700997945402741
node32_node64,controlled_fanout,160000,160,1000,0.0,lookup_success,25,29.491004880000002,1.8514592495291458,0.7257720258154251
node32_node64,controlled_fanout,170000,17,10000,0.0,insert,25,7.63098932,0.3105992323195225,0.12175489906925283
node32_node64,controlled_fanout,170000,17,10000,0.0,lookup_absent,25,42.50771012,6.850964474229817,2.685578073898088
node32_node64,controlled_fanout,170000,17,10000,0.0,lookup_success,25,17.38601056,1.9533330607921833,0.7657065598305358
node32_node64,controlled_fanout,180000,18,10000,0.0,insert,25,7.52205672,0.22384494505861283,0.08774721846297623
node32_node64,controlled_fanout,180000,18,10000,0.0,lookup_absent,25,38.751737920000004,4.934642887120283,1.934380011751151
node32_node64,controlled_fanout,180000,18,10000,0.0,lookup_success,25,15.49481508,1.6607534213148292,0.651015341155413
node32_node64,controlled_fanout,192000,192,1000,0.0,insert,25,8.628998319999999,0.3456535934599983,0.13549620863631934
node32_node64,controlled_fanout,192000,192,1000,0.0,lookup_absent,25,49.85681580000001,9.082479308640819,3.560331888987201
node32_node64,controlled_fanout,192000,192,1000,0.0,lookup_success,25,23.09189708,3.0778416096674523,1.2065139109896412
node32_node64,controlled_fanout,224000,224,1000,0.0,insert,25,8.153484559999999,0.33398858134000153,0.13092352388528058
node32_node64,controlled_fanout,224000,224,1000,0.0,lookup_absent,25,36.2566898,3.7433054584542425,1.467375739714063
node32_node64,controlled_fanout,224000,224,1000,0.0,lookup_success,25,15.802234519999999,1.738951050307726,0.6816688117206285
node32_node64,controlled_fanout,240000,24,10000,0.0,insert,25,6.7869674,0.3012886501715038,0.11810515086722947
node32_node64,controlled_fanout,240000,24,10000,0.0,lookup_absent,25,27.58799132,1.6020708297193753,0.628011765249995
node32_node64,controlled_fanout,240000,24,10000,0.0,lookup_success,25,9.89661508,0.8012138320845813,0.3140758221771559
node32_node64,controlled_fanout,255000,255,1000,0.0,insert,25,7.731056120000001,0.7515712195703923,0.2946159180715938
node32_node64,controlled_fanout,255000,255,1000,0.0,lookup_absent,25,30.37949592,1.6631061353887862,0.6519376050724042
node32_node64,controlled_fanout,255000,255,1000,0.0,lookup_success,25,11.56306016,1.1326306053586666,0.44399119730059733
node32_node64,controlled_fanout,310000,31,10000,0.0,insert,25,5.66690984,0.45084615981744797,0.1767316946484396
node32_node64,controlled_fanout,310000,31,10000,0.0,lookup_absent,25,22.58285888,0.9650097445809508,0.3782838198757327
node32_node64,controlled_fanout,310000,31,10000,0.0,lookup_success,25,7.24038016,0.4909374532427458,0.19244748167115636
node32_node64,controlled_fanout,320000,32,10000,0.0,insert,25,5.71522464,0.1869591297059511,0.07328797884473284
node32_node64,controlled_fanout,320000,32,10000,0.0,lookup_absent,25,22.032687,1.2487314284454185,0.48950271995060407
node32_node64,controlled_fanout,320000,32,10000,0.0,lookup_success,25,7.19537736,0.8047720326702189,0.3154706368067258
node32_node64,controlled_fanout,330000,33,10000,0.0,insert,25,5.178497999999999,0.13700883606024583,0.05370746373561637
node32_node64,controlled_fanout,330000,33,10000,0.0,lookup_absent,25,19.95977456,0.482775531419285,0.1892480083163597
node32_node64,controlled_fanout,330000,33,10000,0.0,lookup_success,25,6.55770108,0.5002929427228879,0.19611483354737208
node32_node64,controlled_fanout,340000,34,10000,0.0,insert,25,4.9851589999999995,0.0860326855125425,0.033724812720916666
node32_node64,controlled_fanout,340000,34,10000,0.0,lookup_absent,25,19.2746122,1.0273084228207305,0.4027049017457264
node32_node64,controlled_fanout,340000,34,10000,0.0,lookup_success,25,6.42561944,0.4307479605873638,0.1688532005502466
node32_node64,controlled_fanout,370000,37,10000,0.0,insert,25,4.61491576,0.1382456684973287,0.054192302050952844
node32_node64,controlled_fanout,370000,37,10000,0.0,lookup_absent,25,18.31052252,1.2536719879553209,0.4914394192784858
node32_node64,controlled_fanout,370000,37,10000,0.0,lookup_success,25,6.03770048,0.2370152554520701,0.09290998013721148
node32_node64,controlled_fanout,400000,40,10000,0.0,insert,25,4.41918068,0.0673377133204469,0.026396383621615182
node32_node64,controlled_fanout,400000,40,10000,0.0,lookup_absent,25,17.818902559999998,0.8959801298570131,0.3512242109039491
node32_node64,controlled_fanout,400000,40,10000,0.0,lookup_success,25,5.8175200799999995,0.4490696294124779,0.17603529472969132
node32_node64,controlled_fanout,470000,47,10000,0.0,insert,25,4.0598702,0.08543592480186524,0.03349088252233117
node32_node64,controlled_fanout,470000,47,10000,0.0,lookup_absent,25,17.125144680000002,0.22083569318042054,0.08656759172672485
node32_node64,controlled_fanout,470000,47,10000,0.0,lookup_success,25,5.477669479999999,0.3203071346144614,0.12556039676886888
node32_node64,controlled_fanout,480000,48,10000,0.0,insert,25,4.0042865999999995,0.1272425127217708,0.04987906498693416
node32_node64,controlled_fanout,480000,48,10000,0.0,lookup_absent,25,17.03276508,0.33509327746886675,0.13135656476779575
node32_node64,controlled_fanout,480000,48,10000,0.0,lookup_success,25,5.376997,0.33937927735217305,0.13303667672205183
node32_node64,controlled_fanout,490000,49,10000,0.0,insert,25,3.7412613599999998,0.09797119691644073,0.038404709191244765
node32_node64,controlled_fanout,490000,49,10000,0.0,lookup_absent,25,16.758255079999998,0.2389005814908369,0.09364902794440806
node32_node64,controlled_fanout,490000,49,10000,0.0,lookup_success,25,5.3153649199999995,0.28243280675010685,0.11071366024604187
node32_node64,controlled_fanout,500000,50,10000,0.0,insert,25,3.6908819999999998,0.10085569885195717,0.03953543394996721
node32_node64,controlled_fanout,500000,50,10000,0.0,lookup_absent,25,16.70455676,0.21647865045528292,0.0848596309784709
node32_node64,controlled_fanout,500000,50,10000,0.0,lookup_success,25,5.29743956,0.15422266401972204,0.060455284295731035
node32_node64,controlled_fanout,560000,56,10000,0.0,insert,25,3.5543618400000003,0.04240179315948789,0.01662150291851925
node32_node64,controlled_fanout,560000,56,10000,0.0,lookup_absent,25,16.1105332,0.23075680968879225,0.09045666939800656
node32_node64,controlled_fanout,560000,56,10000,0.0,lookup_success,25,5.067642,0.19200135952990896,0.07526453293572431
node32_node64,controlled_fanout,630000,63,10000,0.0,insert,25,3.43252868,0.04341645387476964,0.0170192499189097
node32_node64,controlled_fanout,630000,63,10000,0.0,lookup_absent,25,15.677998480000001,0.41210295839158156,0.16154435968949996
node32_node64,controlled_fanout,630000,63,10000,0.0,lookup_success,25,4.83357824,0.14890445803525626,0.05837054754982045
node32_node64,controlled_fanout,640000,64,10000,0.0,insert,25,3.40069136,0.04313240625569902,0.016907903252234017
node32_node64,controlled_fanout,640000,64,10000,0.0,lookup_absent,25,15.58515756,0.2929257761845822,0.11482690426435622
node32_node64,controlled_fanout,640000,64,10000,0.0,lookup_success,25,4.761575199999999,0.2574565667939611,0.10092297418323275
node32_node64,controlled_fanout,650000,65,10000,0.0,insert,25,3.29195304,0.0354677006989927,0.01390333867400514
node32_node64,controlled_fanout,650000,65,10000,0.0,lookup_absent,25,16.222935239999998,0.29255796102699705,0.11468272072258283
node32_node64,controlled_fanout,650000,65,10000,0.0,lookup_success,25,4.97531708,0.1946029052720607,0.07628433886664779
node32_node64,controlled_fanout,660000,66,10000,0.0,insert,25,3.25055236,0.04411744015397994,0.017294036540360137
node32_node64,controlled_fanout,660000,66,10000,0.0,lookup_absent,25,16.21234028,0.24537102389111962,0.0961854413653189
node32_node64,controlled_fanout,660000,66,10000,0.0,lookup_success,25,4.968762760000001,0.13551899996380562,0.0531234479858118
node32_node64,controlled_fanout,800000,80,10000,0.0,insert,25,3.08140464,0.032597277989478424,0.012778132971875541
node32_node64,controlled_fanout,800000,80,10000,0.0,lookup_absent,25,15.698865920000001,0.2969503036899891,0.11640451904647572
node32_node64,controlled_fanout,800000,80,10000,0.0,lookup_success,25,4.65011924,0.17436387546409005,0.0683506391819233
node32_node64,controlled_fanout,960000,96,10000,0.0,insert,25,2.9729602,0.04488137353531717,0.017593498425844328
node32_node64,controlled_fanout,960000,96,10000,0.0,lookup_absent,25,15.42604536,0.18209832553387176,0.07138254360927773
node32_node64,controlled_fanout,960000,96,10000,0.0,lookup_success,25,4.49365552,0.1256506019537641,0.04925503596587553
node32_node64,controlled_fanout,1120000,112,10000,0.0,insert,25,2.9214739200000004,0.024992421766274184,0.00979702933237948
node32_node64,controlled_fanout,1120000,112,10000,0.0,lookup_absent,25,15.13792652,0.22869866518724322,0.08964987675339933
node32_node64,controlled_fanout,1120000,112,10000,0.0,lookup_success,25,4.38370128,0.08807107795483544,0.034523862558295496
node32_node64,controlled_fanout,1280000,128,10000,0.0,insert,25,2.8421768800000002,0.047989753019368475,0.018811983183592444
node32_node64,controlled_fanout,1280000,128,10000,0.0,lookup_absent,25,14.660484160000001,0.7286074752863996,0.2856141303122686
node32_node64,controlled_fanout,1280000,128,10000,0.0,lookup_success,25,4.3173584,0.09376897196434425,0.036757437010022945
node32_node64,controlled_fanout,1600000,160,10000,0.0,insert,25,2.77138676,0.018927150750266967,0.007419443094104651
node32_node64,controlled_fanout,1600000,160,10000,0.0,lookup_absent,25,14.569269839999999,0.3594094870107173,0.14088851890820117
node32_node64,controlled_fanout,1600000,160,10000,0.0,lookup_success,25,4.181998,0.08196801507041233,0.03213146190760163
node32_node64,controlled_fanout,1920000,192,10000,0.0,insert,25,2.68094532,0.017579129307979564,0.006891018688727988
