variant,workload,n,seed,fanout_target,groups,zipf_s,run,operation,seconds,ops,mops_per_sec,keys,node4,node16,node32,node48,node256,internal_nodes,leaves,internal_node_bytes,leaf_bytes,total_bytes,bytes_per_key,avg_leaf_depth,max_leaf_depth,fanout_0_4,fanout_5_16,fanout_17_32,fanout_33_48,fanout_49_64,fanout_65_256,node64,node4_bytes,node16_bytes,node32_bytes,node48_bytes,node64_bytes,node256_bytes
original4,dense_uint64,4096,1,0,0,0,0,insert,0.000218400,4096,18.754579,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,0,lookup_success,0.000049800,4096,82.248996,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,0,lookup_absent,0.000016300,4096,251.288344,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,1,insert,0.000181000,4096,22.629834,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,1,lookup_success,0.000052300,4096,78.317400,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,1,lookup_absent,0.000016000,4096,255.999999,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,2,insert,0.000186600,4096,21.950697,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,2,lookup_success,0.000052200,4096,78.467433,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,2,lookup_absent,0.000015900,4096,257.610063,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,3,insert,0.000177800,4096,23.037120,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,3,lookup_success,0.000052400,4096,78.167939,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,3,lookup_absent,0.000015900,4096,257.610063,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,4,insert,0.000180000,4096,22.755556,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,4,lookup_success,0.000050800,4096,80.629921,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,4,lookup_absent,0.000015900,4096,257.610063,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,5,insert,0.000176400,4096,23.219955,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,5,lookup_success,0.000052100,4096,78.618042,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,5,lookup_absent,0.000015900,4096,257.610063,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,6,insert,0.000178700,4096,22.921097,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,6,lookup_success,0.000052100,4096,78.618042,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,6,lookup_absent,0.000015900,4096,257.610063,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,7,insert,0.000171600,4096,23.869464,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,7,lookup_success,0.000061700,4096,66.385737,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,7,lookup_absent,0.000016100,4096,254.409939,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,8,insert,0.000180400,4096,22.705100,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,8,lookup_success,0.000052400,4096,78.167939,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,8,lookup_absent,0.000016100,4096,254.409939,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,9,insert,0.000176700,4096,23.180532,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,9,lookup_success,0.000052500,4096,78.019048,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,9,lookup_absent,0.000016000,4096,255.999999,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,10,insert,0.000174500,4096,23.472779,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,10,lookup_success,0.000052600,4096,77.870722,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,10,lookup_absent,0.000016000,4096,256.000001,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,11,insert,0.000172700,4096,23.717429,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,11,lookup_success,0.000051200,4096,80.000000,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,11,lookup_absent,0.000016100,4096,254.409939,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,12,insert,0.000179800,4096,22.780868,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,12,lookup_success,0.000052500,4096,78.019048,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,12,lookup_absent,0.000016100,4096,254.409939,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,13,insert,0.000184000,4096,22.260870,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,13,lookup_success,0.000052400,4096,78.167939,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,13,lookup_absent,0.000016000,4096,256.000001,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,14,insert,0.000174800,4096,23.432494,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,14,lookup_success,0.000052400,4096,78.167939,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,14,lookup_absent,0.000016100,4096,254.409937,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,15,insert,0.000172900,4096,23.689994,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,15,lookup_success,0.000052800,4096,77.575758,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,15,lookup_absent,0.000016100,4096,254.409937,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,16,insert,0.000189200,4096,21.649049,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,16,lookup_success,0.000052300,4096,78.317400,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,16,lookup_absent,0.000016100,4096,254.409937,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,17,insert,0.000174400,4096,23.486239,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,17,lookup_success,0.000052500,4096,78.019048,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,17,lookup_absent,0.000016000,4096,256.000001,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,18,insert,0.000173100,4096,23.662623,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,18,lookup_success,0.000055800,4096,73.405018,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,18,lookup_absent,0.000016000,4096,255.999999,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,19,insert,0.000176900,4096,23.154324,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,19,lookup_success,0.000052200,4096,78.467433,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,19,lookup_absent,0.000016000,4096,255.999999,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,20,insert,0.000181700,4096,22.542653,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,20,lookup_success,0.000052200,4096,78.467433,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,20,lookup_absent,0.000015900,4096,257.610063,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,21,insert,0.000174600,4096,23.459336,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,21,lookup_success,0.000052200,4096,78.467433,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,21,lookup_absent,0.000016000,4096,256.000001,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,22,insert,0.000197300,4096,20.760264,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,22,lookup_success,0.000050900,4096,80.471513,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,22,lookup_absent,0.000016000,4096,256.000001,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,23,insert,0.000174400,4096,23.486239,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,23,lookup_success,0.000052300,4096,78.317400,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,23,lookup_absent,0.000016000,4096,256.000001,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,24,insert,0.000183700,4096,22.297224,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,24,lookup_success,0.000052100,4096,78.618042,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
original4,dense_uint64,4096,1,0,0,0,24,lookup_absent,0.000015900,4096,257.610063,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,0,insert,0.000280600,4096,14.597292,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,0,lookup_success,0.000052300,4096,78.317400,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,0,lookup_absent,0.000019100,4096,214.450263,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,1,insert,0.000203400,4096,20.137660,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,1,lookup_success,0.000053400,4096,76.704120,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,1,lookup_absent,0.000019100,4096,214.450261,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,2,insert,0.000215600,4096,18.998145,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,2,lookup_success,0.000055000,4096,74.472727,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,2,lookup_absent,0.000019100,4096,214.450263,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,3,insert,0.000204700,4096,20.009770,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,3,lookup_success,0.000055200,4096,74.202899,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,3,lookup_absent,0.000019000,4096,215.578948,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,4,insert,0.000232000,4096,17.655172,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,4,lookup_success,0.000055200,4096,74.202899,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,4,lookup_absent,0.000019100,4096,214.450261,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,5,insert,0.000190600,4096,21.490031,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,5,lookup_success,0.000054900,4096,74.608379,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,5,lookup_absent,0.000019100,4096,214.450261,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,6,insert,0.000199700,4096,20.510766,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,6,lookup_success,0.000054800,4096,74.744526,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,6,lookup_absent,0.000019100,4096,214.450261,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,7,insert,0.000244100,4096,16.780008,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,7,lookup_success,0.000054900,4096,74.608379,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,7,lookup_absent,0.000018300,4096,223.825137,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,8,insert,0.000211400,4096,19.375591,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,8,lookup_success,0.000054800,4096,74.744525,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,8,lookup_absent,0.000018200,4096,225.054945,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,9,insert,0.000191000,4096,21.445026,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,9,lookup_success,0.000055000,4096,74.472727,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,9,lookup_absent,0.000018300,4096,223.825137,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,10,insert,0.000194400,4096,21.069959,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,10,lookup_success,0.000055100,4096,74.337568,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,10,lookup_absent,0.000018400,4096,222.608695,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,11,insert,0.000190300,4096,21.523910,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,11,lookup_success,0.000055100,4096,74.337568,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,11,lookup_absent,0.000018400,4096,222.608696,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,12,insert,0.000188100,4096,21.775651,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,12,lookup_success,0.000055100,4096,74.337568,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,12,lookup_absent,0.000018400,4096,222.608696,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,13,insert,0.000191200,4096,21.422594,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,13,lookup_success,0.000055100,4096,74.337568,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,13,lookup_absent,0.000018300,4096,223.825136,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,14,insert,0.000192400,4096,21.288981,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,14,lookup_success,0.000055000,4096,74.472727,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,14,lookup_absent,0.000018300,4096,223.825137,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,15,insert,0.000187000,4096,21.903743,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,15,lookup_success,0.000055100,4096,74.337568,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,15,lookup_absent,0.000018400,4096,222.608696,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,16,insert,0.000203800,4096,20.098135,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,16,lookup_success,0.000055100,4096,74.337568,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,16,lookup_absent,0.000018400,4096,222.608695,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
node32_keyarray,dense_uint64,4096,1,0,0,0,17,insert,0.000194800,4096,21.026694,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024
