variant,workload,n,seed,fanout_target,groups,zipf_s,run,operation,seconds,ops,mops_per_sec,keys,node4,node16,node32,node48,node256,internal_nodes,leaves,internal_node_bytes,leaf_bytes,total_bytes,bytes_per_key,avg_leaf_depth,max_leaf_depth,fanout_0_4,fanout_5_16,fanout_17_32,fanout_33_48,fanout_49_64,fanout_65_256,node64,node4_bytes,node16_bytes,node32_bytes,node48_bytes,node64_bytes,node256_bytes,node2,node5,node2_bytes,node5_bytes,fanout_1_2,fanout_3_5,fanout_6_16
original4,dense_uint64,4096,1,0,0,0,12,lookup_success,0.000057100,4096,71.733800,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,12,lookup_absent,0.000018400,4096,222.608695,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,13,insert,0.000186800,4096,21.927195,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,13,lookup_success,0.000055600,4096,73.669065,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,13,lookup_absent,0.000017600,4096,232.727275,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,14,insert,0.000184900,4096,22.152515,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,14,lookup_success,0.000059600,4096,68.724832,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,14,lookup_absent,0.000017700,4096,231.412430,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,15,insert,0.000198600,4096,20.624371,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,15,lookup_success,0.000056900,4096,71.985940,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,15,lookup_absent,0.000017600,4096,232.727272,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,16,insert,0.000208900,4096,19.607468,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,16,lookup_success,0.000056800,4096,72.112676,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,16,lookup_absent,0.000017600,4096,232.727275,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,17,insert,0.000192200,4096,21.311134,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
original4,dense_uint64,4096,1,0,0,0,17,lookup_success,0.000056900,4096,71.985940,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
