variant,workload,n,fanout_target,groups,prefix_len,operation,runs,mops_mean,mops_std,scans_mean,scans_std,avg_entries,mops_ci95,scans_ci95
node64,dense_uint64,16384,0,0,7,iter_prefix,10,431.57438549999995,49.26095030894973,1685837.4438956,192425.58695316443,256.0,30.532253325408643,119266.61443388884
node64,dense_uint64,65536,0,0,0,iter_full,10,341.1753686,58.32813765738617,5205.9229844,890.0167487646077,65536.0,36.15215426794294,551.6380960316263
node64,dense_uint64,65536,0,0,6,iter_prefix,10,362.5047578,19.191599675262555,5531.383634899999,292.8405700588874,65536.0,11.89507671553159,181.50446576688577
node64,dense_uint64,65536,0,0,7,iter_prefix,10,329.9079917,41.847763616894554,1288703.0932072,163467.8268960262,256.0,25.937512610687698,101318.40880131676
node64,dense_uint64,262144,0,0,0,iter_full,10,325.97100209999996,98.87481348495004,1243.4806897,377.1774807224255,262144.0,61.28324431200745,233.77702455659465
node64,dense_uint64,262144,0,0,6,iter_prefix,10,346.9212282,40.30883024517008,5293.5978431,615.0639377640268,65536.0,24.983671824796883,381.2205781934097
node64,dense_uint64,262144,0,0,7,iter_prefix,10,180.0811725,46.499793309368165,703442.0803487,181639.81759920454,256.0,28.820870486593755,112581.52532864065
node64,dense_uint64,1048576,0,0,0,iter_full,10,62.6495407,1.5374593962385588,59.7472578,1.4662356636005613,1048576.0,0.952927206419667,0.9087822795750579
node64,dense_uint64,1048576,0,0,6,iter_prefix,10,68.567836,1.0672721438644945,1046.262144,16.28527911889296,65536.0,0.6615021281410899,10.09372057206723
node64,dense_uint64,1048576,0,0,7,iter_prefix,10,60.7863938,4.5412446556088994,237446.8513275,17739.237161090557,256.0,2.814692598663049,10994.8931030573
node64,sparse_uint64,4096,0,0,0,iter_full,10,161.6607304,21.856328309482947,39467.9517369,5336.017677608638,4096.0,13.546692634291194,3307.298021248409
node64,sparse_uint64,4096,0,0,1,iter_prefix,10,108.35805559999999,13.164151813435518,6359605.501372701,829396.667126884,17.0589843,8.15922582615967,514065.3801671971
node64,sparse_uint64,4096,0,0,2,iter_prefix,10,23.4101961,3.730454856002458,21798797.067823,3449296.0209035133,1.0736331,2.3121598744670315,2137895.823041329
node64,sparse_uint64,16384,0,0,0,iter_full,10,114.197917,7.209352201534263,6970.087696199999,440.0239436341828,16384.0,4.468402788594714,272.729665831139
node64,sparse_uint64,16384,0,0,1,iter_prefix,10,118.0650186,3.8024889214418574,1807790.4281464,60858.772268624845,65.3121094,2.356807050785415,37720.65785018805
node64,sparse_uint64,16384,0,0,2,iter_prefix,10,22.107147599999998,2.500225941534004,17402305.0035797,1941820.7449807988,1.2701169,1.5496560934961408,1203552.9669332425
node64,sparse_uint64,65536,0,0,0,iter_full,10,131.8079354,5.888760354779605,2011.2294831,89.85535411753801,65536.0,3.6498914819369337,55.69292547859221
node64,sparse_uint64,65536,0,0,1,iter_prefix,10,138.78888460000002,8.084309068948352,540210.5029892001,31633.334818915653,256.9203126,5.010706673459873,19606.54405083877
node64,sparse_uint64,65536,0,0,2,iter_prefix,10,24.9638472,4.839397509819235,12766402.0309563,2493677.1232201597,1.9564451999999999,2.9994896522592667,1545597.093852684
node64,sparse_uint64,262144,0,0,0,iter_full,10,73.2735224,23.59499111618275,279.5163053,90.00774889540557,262144.0,14.624327006520911,55.787380740501284
node64,sparse_uint64,262144,0,0,1,iter_prefix,10,85.1488737,23.40423485387061,82944.0725137,22794.595713469986,1026.5691407999998,14.506095050218919,14128.236796266103
node64,sparse_uint64,262144,0,0,2,iter_prefix,10,13.843982500000001,1.8993308541704457,2790526.3869572,382242.5561150234,4.9609375,1.1772174597646983,236916.3908097665
node64,sparse_uint64,1048576,0,0,0,iter_full,10,25.283067499999998,0.9612714218939705,24.111812,0.9167399279070984,1048576.0,0.5958021999914648,0.5682012940641775
