variant,workload,n,seed,run,operation,seconds,visited,scans,mops_per_sec,scans_per_sec,avg_entries_per_scan,prefix_len,fanout_target,groups,keys,bytes_per_key,internal_node_bytes,total_bytes,avg_leaf_depth,max_leaf_depth
node32_node64,sparse_uint64,4096,1,0,iter_prefix,0.000033300,543,512,16.306303,15375372.521895,1.060547,2,0,0,4096,39.734375,64448,162752,2.065,4
node32_node64,sparse_uint64,4096,1,1,iter_prefix,0.000022100,556,512,25.158370,23167419.836124,1.085938,2,0,0,4096,39.734375,64448,162752,2.065,4
node32_node64,sparse_uint64,4096,1,2,iter_prefix,0.000021900,543,512,24.794521,23378996.063230,1.060547,2,0,0,4096,39.734375,64448,162752,2.065,4
node32_node64,sparse_uint64,4096,1,3,iter_prefix,0.000022100,556,512,25.158370,23167419.836124,1.085938,2,0,0,4096,39.734375,64448,162752,2.065,4
node32_node64,sparse_uint64,4096,1,4,iter_prefix,0.000043100,543,512,12.598608,11879350.136743,1.060547,2,0,0,4096,39.734375,64448,162752,2.065,4
node32_node64,sparse_uint64,4096,1,5,iter_prefix,0.000022500,557,512,24.755551,22755551.531286,1.087891,2,0,0,4096,39.734375,64448,162752,2.065,4
node32_node64,sparse_uint64,4096,1,6,iter_prefix,0.000021800,543,512,24.908258,23486239.987686,1.060547,2,0,0,4096,39.734375,64448,162752,2.065,4
node32_node64,sparse_uint64,4096,1,7,iter_prefix,0.000022100,557,512,25.203619,23167419.836124,1.087891,2,0,0,4096,39.734375,64448,162752,2.065,4
node32_node64,sparse_uint64,4096,1,8,iter_prefix,0.000021500,543,512,25.255810,23813949.456017,1.060547,2,0,0,4096,39.734375,64448,162752,2.065,4
node32_node64,sparse_uint64,4096,1,9,iter_prefix,0.000022400,556,512,24.821433,22857146.998298,1.085938,2,0,0,4096,39.734375,64448,162752,2.065,4
paper6_indexed,sparse_uint64,4096,1,0,iter_full,0.000039000,12288,3,315.076934,76923.079584,4096.000000,0,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,1,iter_full,0.000037900,12288,3,324.221657,79155.677938,4096.000000,0,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,2,iter_full,0.000037700,12288,3,325.941616,79575.589843,4096.000000,0,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,3,iter_full,0.000037500,12288,3,327.680048,80000.011722,4096.000000,0,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,4,iter_full,0.000037300,12288,3,329.436995,80428.953867,4096.000000,0,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,5,iter_full,0.000037700,12288,3,325.941679,79575.605201,4096.000000,0,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,6,iter_full,0.000038100,12288,3,322.519693,78740.159394,4096.000000,0,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,7,iter_full,0.000038900,12288,3,315.886848,77120.812381,4096.000000,0,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,8,iter_full,0.000037800,12288,3,325.079330,79365.070829,4096.000000,0,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,9,iter_full,0.000037800,12288,3,325.079393,79365.086106,4096.000000,0,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,0,iter_prefix,0.000066200,8587,512,129.712987,7734138.734665,16.771484,1,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,1,iter_prefix,0.000044400,8858,512,199.504489,11531530.651225,17.300781,1,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,2,iter_prefix,0.000044500,8604,512,193.348328,11505618.785521,16.804688,1,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,3,iter_prefix,0.000044800,8858,512,197.723218,11428571.643037,17.300781,1,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,4,iter_prefix,0.000043500,8617,512,198.091937,11770113.910988,16.830078,1,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,5,iter_prefix,0.000044200,8858,512,200.407264,11583711.824908,17.300781,1,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,6,iter_prefix,0.000043100,8619,512,199.976795,11879350.136743,16.833984,1,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,7,iter_prefix,0.000044200,8861,512,200.475105,11583709.918062,17.306641,1,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,8,iter_prefix,0.000043100,8611,512,199.791180,11879350.136743,16.818359,1,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,9,iter_prefix,0.000044600,8869,512,198.856513,11479821.236183,17.322266,1,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,0,iter_prefix,0.000035400,543,512,15.338983,14463276.696169,1.060547,2,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,1,iter_prefix,0.000037800,556,512,14.708996,13544974.695385,1.085938,2,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,2,iter_prefix,0.000044300,543,512,12.257336,11557561.391121,1.060547,2,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,3,iter_prefix,0.000033900,556,512,16.401182,15103246.532150,1.085938,2,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,4,iter_prefix,0.000033900,543,512,16.017697,15103243.290541,1.060547,2,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,5,iter_prefix,0.000022600,557,512,24.646020,22654869.798225,1.087891,2,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,6,iter_prefix,0.000022100,543,512,24.570135,23167419.836124,1.060547,2,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,7,iter_prefix,0.000022900,557,512,24.323144,22358078.847763,1.087891,2,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,8,iter_prefix,0.000022300,543,512,24.349773,22959638.726774,1.060547,2,0,0,4096,39.251953,62472,160776,2.065,4
paper6_indexed,sparse_uint64,4096,1,9,iter_prefix,0.000022400,556,512,24.821433,22857146.998298,1.085938,2,0,0,4096,39.251953,62472,160776,2.065,4
node256_only,sparse_uint64,4096,1,0,iter_full,0.000171000,12288,3,71.859649,17543.859682,4096.000000,0,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,1,iter_full,0.000158600,12288,3,77.477932,18915.510737,4096.000000,0,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,2,iter_full,0.000154300,12288,3,79.637069,19442.643760,4096.000000,0,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,3,iter_full,0.000163800,12288,3,75.018314,18315.017972,4096.000000,0,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,4,iter_full,0.000160100,12288,3,76.752032,18738.288954,4096.000000,0,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,5,iter_full,0.000163500,12288,3,75.155963,18348.623766,4096.000000,0,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,6,iter_full,0.000154100,12288,3,79.740427,19467.877753,4096.000000,0,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,7,iter_full,0.000167300,12288,3,73.448894,17931.858870,4096.000000,0,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,8,iter_full,0.000161400,12288,3,76.133829,18587.360671,4096.000000,0,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,9,iter_full,0.000150000,12288,3,81.920000,20000.000020,4096.000000,0,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,0,iter_prefix,0.000199700,8587,512,42.999499,2563845.769434,16.771484,1,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,1,iter_prefix,0.000165300,8858,512,53.587417,3097398.670303,17.300781,1,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,2,iter_prefix,0.000128900,8604,512,66.749419,3972071.396148,16.804688,1,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,3,iter_prefix,0.000139100,8858,512,63.680803,3680805.065995,17.300781,1,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,4,iter_prefix,0.000130700,8617,512,65.929611,3917368.066076,16.830078,1,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,5,iter_prefix,0.000138500,8858,512,63.956679,3696750.913378,17.300781,1,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,6,iter_prefix,0.000133900,8619,512,64.368932,3823749.039436,16.833984,1,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,7,iter_prefix,0.000140300,8861,512,63.157520,3649322.912119,17.306641,1,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,8,iter_prefix,0.000134300,8611,512,64.117649,3812360.480403,16.818359,1,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,9,iter_prefix,0.000138300,8869,512,64.128707,3702096.942465,17.322266,1,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,0,iter_prefix,0.000037300,543,512,14.557641,13726541.459921,1.060547,2,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,1,iter_prefix,0.000037700,556,512,14.748009,13580900.666525,1.085938,2,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,2,iter_prefix,0.000024900,543,512,21.807229,20562248.644207,1.060547,2,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,3,iter_prefix,0.000026200,556,512,21.221377,19541987.885713,1.085938,2,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,4,iter_prefix,0.000024700,543,512,21.983807,20728745.859822,1.060547,2,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,5,iter_prefix,0.000025900,557,512,21.505791,19768339.184813,1.087891,2,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,6,iter_prefix,0.000024500,543,512,22.163261,20897955.212083,1.060547,2,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,7,iter_prefix,0.000042300,557,512,13.167848,12104018.354275,1.087891,2,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,8,iter_prefix,0.000024300,543,512,22.345676,21069956.130971,1.060547,2,0,0,4096,218.003906,794640,892944,2.065,4
node256_only,sparse_uint64,4096,1,9,iter_prefix,0.000025900,556,512,21.467181,19768339.184813,1.085938,2,0,0,4096,218.003906,794640,892944,2.065,4
original4,sparse_uint64,16384,1,0,iter_full,0.000434600,49152,3,113.097101,6902.899238,16384.000000,0,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,1,iter_full,0.000414900,49152,3,118.467100,7230.657964,16384.000000,0,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,2,iter_full,0.000446100,49152,3,110.181574,6724.949579,16384.000000,0,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,3,iter_full,0.000414700,49152,3,118.524234,7234.145166,16384.000000,0,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,4,iter_full,0.000628700,49152,3,78.180372,4771.751235,16384.000000,0,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,5,iter_full,0.000437700,49152,3,112.296093,6854.009588,16384.000000,0,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,6,iter_full,0.000420300,49152,3,116.945040,7137.758762,16384.000000,0,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,7,iter_full,0.000424200,49152,3,115.869873,7072.135793,16384.000000,0,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,8,iter_full,0.000390500,49152,3,125.869399,7682.458434,16384.000000,0,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,9,iter_full,0.000432600,49152,3,113.619973,6934.812792,16384.000000,0,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,0,iter_prefix,0.000294300,33540,512,113.965342,1739721.373042,65.507812,1,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,1,iter_prefix,0.000297000,33359,512,112.319866,1723905.731558,65.154297,1,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,2,iter_prefix,0.000292800,33525,512,114.497950,1748633.861384,65.478516,1,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,3,iter_prefix,0.000302100,33365,512,110.443561,1694803.038977,65.166016,1,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,4,iter_prefix,0.000290700,33530,512,115.342277,1761265.899924,65.488281,1,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,5,iter_prefix,0.000295600,33353,512,112.831528,1732070.350280,65.142578,1,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,6,iter_prefix,0.000297600,33505,512,112.584004,1720430.088736,65.439453,1,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,7,iter_prefix,0.000287700,33359,512,115.950643,1779631.556778,65.154297,1,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,8,iter_prefix,0.000288300,33472,512,116.101284,1775927.865748,65.375000,1,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,9,iter_prefix,0.000274300,33390,512,121.728035,1866569.446407,65.214844,1,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,0,iter_prefix,0.000028600,659,512,23.041958,17902098.217712,1.287109,2,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,1,iter_prefix,0.000041200,641,512,15.558252,12427184.209347,1.251953,2,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,2,iter_prefix,0.000029200,659,512,22.568490,17534244.134673,1.287109,2,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,3,iter_prefix,0.000027800,642,512,23.093525,18417265.736460,1.253906,2,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,4,iter_prefix,0.000029700,659,512,22.188552,17239056.893250,1.287109,2,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,5,iter_prefix,0.000034400,642,512,18.662791,14883720.928460,1.253906,2,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,6,iter_prefix,0.000030100,660,512,21.926913,17009968.831260,1.289062,2,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,7,iter_prefix,0.000043600,641,512,14.701836,11743119.993843,1.251953,2,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,8,iter_prefix,0.000057400,660,512,11.498258,8919860.547231,1.289062,2,0,0,16384,59.565430,582704,975920,2.231,4
original4,sparse_uint64,16384,1,9,iter_prefix,0.000028900,640,512,22.145333,17716266.344829,1.250000,2,0,0,16384,59.565430,582704,975920,2.231,4
node64,sparse_uint64,16384,1,0,iter_full,0.000495100,49152,3,99.276914,6059.381931,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,1,iter_full,0.000420200,49152,3,116.972871,7139.457432,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,2,iter_full,0.000476900,49152,3,103.065634,6290.627053,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,3,iter_full,0.000426800,49152,3,115.164012,7029.053462,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,4,iter_full,0.000425400,49152,3,115.543018,7052.186154,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,5,iter_full,0.000422000,49152,3,116.473934,7109.004784,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,6,iter_full,0.000422700,49152,3,116.281050,7097.232035,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,7,iter_full,0.000405700,49152,3,121.153563,7394.626628,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,8,iter_full,0.000419200,49152,3,117.251909,7156.488586,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,9,iter_full,0.000406900,49152,3,120.796265,7372.818897,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,0,iter_prefix,0.000307900,33540,512,108.931471,1662877.548769,65.507812,1,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,1,iter_prefix,0.000282700,33359,512,118.001415,1811107.187587,65.154297,1,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,2,iter_prefix,0.000285600,33525,512,117.384454,1792717.091932,65.478516,1,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,3,iter_prefix,0.000282300,33365,512,118.189868,1813673.376768,65.166016,1,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,4,iter_prefix,0.000287200,33530,512,116.747909,1782729.779594,65.488281,1,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,5,iter_prefix,0.000281000,33353,512,118.693950,1822064.053431,65.142578,1,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,6,iter_prefix,0.000285100,33505,512,117.520170,1795861.130465,65.439453,1,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,7,iter_prefix,0.000273900,33359,512,121.792626,1869295.380948,65.154297,1,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,8,iter_prefix,0.000278100,33472,512,120.359583,1841064.363437,65.375000,1,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,9,iter_prefix,0.000271400,33390,512,123.028740,1886514.368533,65.214844,1,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,0,iter_prefix,0.000031600,659,512,20.854430,16202531.383361,1.287109,2,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,1,iter_prefix,0.000041900,641,512,15.298330,12219570.725030,1.251953,2,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,2,iter_prefix,0.000028900,659,512,22.802767,17716261.884524,1.287109,2,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,3,iter_prefix,0.000027700,642,512,23.176895,18483754.566889,1.253906,2,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,4,iter_prefix,0.000028300,659,512,23.286221,18091874.574219,1.287109,2,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,5,iter_prefix,0.000027700,642,512,23.176895,18483754.566889,1.253906,2,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,6,iter_prefix,0.000028500,660,512,23.157890,17964908.492129,1.289062,2,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,7,iter_prefix,0.000027900,641,512,22.974909,18351253.532077,1.251953,2,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,8,iter_prefix,0.000028300,660,512,23.321557,18091874.574219,1.289062,2,0,0,16384,44.331055,333104,726320,2.231,4
node64,sparse_uint64,16384,1,9,iter_prefix,0.000027800,640,512,23.021582,18417265.736460,1.250000,2,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,0,iter_full,0.000424900,49152,3,115.678984,7060.484860,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,1,iter_full,0.000410300,49152,3,119.795273,7311.723208,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,2,iter_full,0.000411200,49152,3,119.533073,7295.719801,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,3,iter_full,0.000408900,49152,3,120.205429,7336.757163,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,4,iter_full,0.000427600,49152,3,114.948551,7015.902773,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,5,iter_full,0.000425100,49152,3,115.624557,7057.162914,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,6,iter_full,0.000591300,49152,3,83.125316,5073.566667,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,7,iter_full,0.000435000,49152,3,112.993105,6896.551812,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,8,iter_full,0.000412600,49152,3,119.127485,7270.964641,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,9,iter_full,0.000413400,49152,3,118.896953,7256.894096,16384.000000,0,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,0,iter_prefix,0.000303100,33540,512,110.656548,1689211.473142,65.507812,1,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,1,iter_prefix,0.000289400,33359,512,115.269521,1769177.570362,65.154297,1,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,2,iter_prefix,0.000290200,33525,512,115.523775,1764300.451354,65.478516,1,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,3,iter_prefix,0.000284300,33365,512,117.358423,1800914.502577,65.166016,1,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,4,iter_prefix,0.000327400,33530,512,102.412951,1563836.298634,65.488281,1,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,5,iter_prefix,0.000283200,33353,512,117.771892,1807909.587021,65.142578,1,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,6,iter_prefix,0.000297600,33505,512,112.584007,1720430.130799,65.439453,1,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,7,iter_prefix,0.000290700,33359,512,114.754041,1761265.899924,65.154297,1,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,8,iter_prefix,0.000288200,33472,512,116.141570,1776544.084141,65.375000,1,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,9,iter_prefix,0.000284600,33390,512,117.322555,1799016.124316,65.214844,1,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,0,iter_prefix,0.000029800,659,512,22.114093,17181207.271187,1.287109,2,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,1,iter_prefix,0.000027600,641,512,23.224632,18550720.313748,1.251953,2,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,2,iter_prefix,0.000028600,659,512,23.041953,17902093.663346,1.287109,2,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,3,iter_prefix,0.000028700,642,512,22.369338,17839721.094462,1.253906,2,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,4,iter_prefix,0.000029100,659,512,22.646046,17594499.721129,1.287109,2,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,5,iter_prefix,0.000027900,642,512,23.010751,18351253.532077,1.253906,2,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,6,iter_prefix,0.000028300,660,512,23.321557,18091874.574219,1.289062,2,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,7,iter_prefix,0.000028600,641,512,22.412588,17902098.217712,1.251953,2,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,8,iter_prefix,0.000028600,660,512,23.076923,17902098.217712,1.289062,2,0,0,16384,44.331055,333104,726320,2.231,4
node32_node64,sparse_uint64,16384,1,9,iter_prefix,0.000030800,640,512,20.779225,16623379.635126,1.250000,2,0,0,16384,44.331055,333104,726320,2.231,4
paper6_indexed,sparse_uint64,16384,1,0,iter_full,0.000465200,49152,3,105.657780,6448.839124,16384.000000,0,0,0,16384,43.096680,312880,706096,2.231,4
paper6_indexed,sparse_uint64,16384,1,1,iter_full,0.000387100,49152,3,126.974942,7749.935401,16384.000000,0,0,0,16384,43.096680,312880,706096,2.231,4
paper6_indexed,sparse_uint64,16384,1,2,iter_full,0.000401100,49152,3,122.543005,7479.431460,16384.000000,0,0,0,16384,43.096680,312880,706096,2.231,4
paper6_indexed,sparse_uint64,16384,1,3,iter_full,0.000387100,49152,3,126.974942,7749.935401,16384.000000,0,0,0,16384,43.096680,312880,706096,2.231,4
paper6_indexed,sparse_uint64,16384,1,4,iter_full,0.000581300,49152,3,84.555307,5160.846356,16384.000000,0,0,0,16384,43.096680,312880,706096,2.231,4
paper6_indexed,sparse_uint64,16384,1,5,iter_full,0.000623100,49152,3,78.883004,4814.636490,16384.000000,0,0,0,16384,43.096680,312880,706096,2.231,4
paper6_indexed,sparse_uint64,16384,1,6,iter_full,0.000414600,49152,3,118.552822,7235.890028,16384.000000,0,0,0,16384,43.096680,312880,706096,2.231,4
paper6_indexed,sparse_uint64,16384,1,7,iter_full,0.000411400,49152,3,119.474962,7292.172998,16384.000000,0,0,0,16384,43.096680,312880,706096,2.231,4
paper6_indexed,sparse_uint64,16384,1,8,iter_full,0.000426900,49152,3,115.137035,7027.406915,16384.000000,0,0,0,16384,43.096680,312880,706096,2.231,4
paper6_indexed,sparse_uint64,16384,1,9,iter_full,0.000500400,49152,3,98.225420,5995.203865,16384.000000,0,0,0,16384,43.096680,312880,706096,2.231,4
paper6_indexed,sparse_uint64,16384,1,0,iter_prefix,0.000290100,33540,512,115.615306,1764908.669994,65.507812,1,0,0,16384,43.096680,312880,706096,2.231,4
paper6_indexed,sparse_uint64,16384,1,1,iter_prefix,0.000296500,33359,512,112.509274,1726812.803665,65.154297,1,0,0,16384,43.096680,312880,706096,2.231,4
paper6_indexed,sparse_uint64,16384,1,2,iter_prefix,0.000293500,33525,512,114.224872,1744463.366339,65.478516,1,0,0,16384,43.096680,312880,706096,2.231,4
