variant,workload,n,seed,fanout_target,groups,zipf_s,run,operation,seconds,ops,mops_per_sec,keys,node4,node16,node32,node48,node256,internal_nodes,leaves,internal_node_bytes,leaf_bytes,total_bytes,bytes_per_key,avg_leaf_depth,max_leaf_depth,fanout_0_4,fanout_5_16,fanout_17_32,fanout_33_48,fanout_49_64,fanout_65_256,node64,node4_bytes,node16_bytes,node32_bytes,node48_bytes,node64_bytes,node256_bytes,node2,node5,node2_bytes,node5_bytes,fanout_1_2,fanout_3_5,fanout_6_16
count1_node256,dense_uint64,4096,1,0,0,0,6,lookup_absent,0.000015300,4096,267.712417,4096,0,0,0,0,17,17,4096,35088,98304,133392,32.566,8.000,8,0,1,0,0,0,16,0,0,0,0,0,0,35088,0,0,0,0,0,0,1
count1_node256,dense_uint64,4096,1,0,0,0,7,insert,0.000146500,4096,27.959044,4096,0,0,0,0,17,17,4096,35088,98304,133392,32.566,8.000,8,0,1,0,0,0,16,0,0,0,0,0,0,35088,0,0,0,0,0,0,1
count1_node256,dense_uint64,4096,1,0,0,0,7,lookup_success,0.000048000,4096,85.333343,4096,0,0,0,0,17,17,4096,35088,98304,133392,32.566,8.000,8,0,1,0,0,0,16,0,0,0,0,0,0,35088,0,0,0,0,0,0,1
count1_node256,dense_uint64,4096,1,0,0,0,7,lookup_absent,0.000015200,4096,269.473696,4096,0,0,0,0,17,17,4096,35088,98304,133392,32.566,8.000,8,0,1,0,0,0,16,0,0,0,0,0,0,35088,0,0,0,0,0,0,1
count1_node256,dense_uint64,4096,1,0,0,0,8,insert,0.000147000,4096,27.863946,4096,0,0,0,0,17,17,4096,35088,98304,133392,32.566,8.000,8,0,1,0,0,0,16,0,0,0,0,0,0,35088,0,0,0,0,0,0,1
count1_node256,dense_uint64,4096,1,0,0,0,8,lookup_success,0.000048100,4096,85.155921,4096,0,0,0,0,17,17,4096,35088,98304,133392,32.566,8.000,8,0,1,0,0,0,16,0,0,0,0,0,0,35088,0,0,0,0,0,0,1
count1_node256,dense_uint64,4096,1,0,0,0,8,lookup_absent,0.000015300,4096,267.712417,4096,0,0,0,0,17,17,4096,35088,98304,133392,32.566,8.000,8,0,1,0,0,0,16,0,0,0,0,0,0,35088,0,0,0,0,0,0,1
count1_node256,dense_uint64,4096,1,0,0,0,9,insert,0.000158000,4096,25.924050,4096,0,0,0,0,17,17,4096,35088,98304,133392,32.566,8.000,8,0,1,0,0,0,16,0,0,0,0,0,0,35088,0,0,0,0,0,0,1
count1_node256,dense_uint64,4096,1,0,0,0,9,lookup_success,0.000048100,4096,85.155934,4096,0,0,0,0,17,17,4096,35088,98304,133392,32.566,8.000,8,0,1,0,0,0,16,0,0,0,0,0,0,35088,0,0,0,0,0,0,1
count1_node256,dense_uint64,4096,1,0,0,0,9,lookup_absent,0.000015200,4096,269.473696,4096,0,0,0,0,17,17,4096,35088,98304,133392,32.566,8.000,8,0,1,0,0,0,16,0,0,0,0,0,0,35088,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,0,insert,0.000224200,4096,18.269402,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,0,lookup_success,0.000049800,4096,82.248995,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,0,lookup_absent,0.000016500,4096,248.242395,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,1,insert,0.000161700,4096,25.330859,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,1,lookup_success,0.000051900,4096,78.921010,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,1,lookup_absent,0.000016000,4096,256.000030,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,2,insert,0.000169000,4096,24.236687,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,2,lookup_success,0.000051600,4096,79.379845,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,2,lookup_absent,0.000016000,4096,255.999913,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,3,insert,0.000160600,4096,25.504359,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,3,lookup_success,0.000051700,4096,79.226304,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,3,lookup_absent,0.000015900,4096,257.610105,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,4,insert,0.000163200,4096,25.098039,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,4,lookup_success,0.000051700,4096,79.226304,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,4,lookup_absent,0.000017900,4096,228.826840,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,5,insert,0.000173400,4096,23.621684,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,5,lookup_success,0.000051900,4096,78.920998,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,5,lookup_absent,0.000015900,4096,257.610105,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,6,insert,0.000174900,4096,23.419097,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,6,lookup_success,0.000052000,4096,78.769237,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,6,lookup_absent,0.000016000,4096,256.000030,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,7,insert,0.000149900,4096,27.324883,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,7,lookup_success,0.000062000,4096,66.064509,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,7,lookup_absent,0.000016100,4096,254.409955,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,8,insert,0.000149800,4096,27.343123,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,8,lookup_success,0.000052100,4096,78.618036,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,8,lookup_absent,0.000016000,4096,256.000030,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,9,insert,0.000151800,4096,26.982872,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,9,lookup_success,0.000052200,4096,78.467426,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count2_node16_node256,dense_uint64,4096,1,0,0,0,9,lookup_absent,0.000016000,4096,256.000030,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,0,insert,0.000202300,4096,20.247158,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,0,lookup_success,0.000049800,4096,82.248995,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,0,lookup_absent,0.000016900,4096,242.366897,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,1,insert,0.000165200,4096,24.794189,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,1,lookup_success,0.000051700,4096,79.226304,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,1,lookup_absent,0.000016700,4096,245.269517,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count3_node4_node16_node256,dense_uint64,4096,1,0,0,0,2,insert,0.000160500,4096,25.520249,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
