variant,workload,n,fanout_target,groups,prefix_len,operation,runs,mops_mean,mops_std,scans_mean,scans_std,avg_entries,mops_ci95,scans_ci95
count2_node16_node256,controlled_fanout,50000,50,1000,0,iter_full,25,168.16016223999998,9.612372586560012,3363.20324604,192.24745308643102,50000.0,3.7680500539315247,75.36100160988096
count2_node16_node256,controlled_fanout,50000,50,1000,4,iter_prefix,25,143.46423140000002,6.177976705776774,2869284.6262897598,123559.53508624004,50.0,2.4217668686644953,48435.337753806096
count2_node16_node256,controlled_fanout,56000,56,1000,0,iter_full,25,183.61919044,7.167528087718335,3278.9141151599997,127.99157418057682,56000.0,2.8096710103855873,50.172697078786115
count2_node16_node256,controlled_fanout,56000,56,1000,4,iter_prefix,25,153.26645496,10.23946679700888,2736900.98313228,182847.62047752415,56.0,4.013870984427481,71676.26722718947
count2_node16_node256,controlled_fanout,60000,6,10000,0,iter_full,25,192.0545146,18.905974858319382,3200.908576,315.0995793824466,60000.0,7.411142144461198,123.51903511791906
count2_node16_node256,controlled_fanout,60000,6,10000,4,iter_prefix,25,71.44842684,2.509950253271445,11908071.14738672,418325.0499122402,6.0,0.9839004992824064,163983.41956559816
count2_node16_node256,controlled_fanout,63000,63,1000,0,iter_full,25,208.4787672,3.37587040041252,3309.1867814400002,53.58524340882581,63000.0,1.323341196961708,21.005415416259716
count2_node16_node256,controlled_fanout,63000,63,1000,4,iter_prefix,25,173.23596224000002,2.1748175171357382,2749777.1795420405,34520.91258117985,63.0,0.8525284667172095,13532.197731822502
count2_node16_node256,controlled_fanout,64000,64,1000,0,iter_full,25,184.22573752,5.5546138644207215,2878.52714964,86.79084008468037,64000.0,2.177408634852923,34.02200931319471
count2_node16_node256,controlled_fanout,64000,64,1000,4,iter_prefix,25,162.8923642,7.623446595965871,2545193.1913530002,119116.3539047052,64.0,2.9883910656186212,46693.61073064444
count2_node16_node256,controlled_fanout,65000,65,1000,0,iter_full,25,204.719662,16.3762985189172,3149.5332626400004,251.9430532308558,65000.0,6.419509019415543,98.76167686649548
count2_node16_node256,controlled_fanout,65000,65,1000,4,iter_prefix,25,162.49820788,14.929002473725347,2499972.4294714797,229676.96018105219,65.0,5.852168969700336,90033.36839097246
count2_node16_node256,controlled_fanout,66000,66,1000,0,iter_full,25,193.01239743999997,13.158628670056638,2924.4302641599998,199.3731607823572,66000.0,5.158182438662202,78.15427902668401
count2_node16_node256,controlled_fanout,66000,66,1000,4,iter_prefix,25,175.90690424000002,5.118832998856767,2665256.12341876,77558.07574736276,66.0,2.0065825355518525,30402.765692966197
count2_node16_node256,controlled_fanout,70000,7,10000,0,iter_full,25,197.00986792,30.09925589840441,2814.42668432,429.98936864843466,70000.0,11.798908312174529,168.55583251018638
count2_node16_node256,controlled_fanout,70000,7,10000,4,iter_prefix,25,70.78180496,5.097390724429512,10111686.425867159,728198.664266713,7.0,1.9981771639763686,285453.87639255146
count2_node16_node256,controlled_fanout,80000,8,10000,0,iter_full,25,206.22374652,25.737970544743263,2577.79683184,321.7246315376605,80000.0,10.08928445353936,126.11605556276292
count2_node16_node256,controlled_fanout,80000,8,10000,4,iter_prefix,25,65.64733004,10.490958530170165,8205916.25323176,1311369.8217455894,8.0,4.112455743826705,514056.97012427106
count2_node16_node256,controlled_fanout,80000,80,1000,0,iter_full,25,217.5912328,6.5773519528977795,2719.890409,82.21689791754731,80000.0,2.5783219655359297,32.229023983678545
count2_node16_node256,controlled_fanout,80000,80,1000,4,iter_prefix,25,184.31127192,7.859183401479033,2303890.89904792,98239.7924072998,80.0,3.0807998933797807,38509.99862366152
count2_node16_node256,controlled_fanout,96000,96,1000,0,iter_full,25,192.54380959999997,41.38410948456584,2005.66468324,431.0844745918231,96000.0,16.22257091794981,168.98511403999464
count2_node16_node256,controlled_fanout,96000,96,1000,4,iter_prefix,25,155.93796396,36.87937163353818,1624353.7912203602,384160.1209381803,96.0,14.456713680346965,150590.7674077667
count2_node16_node256,controlled_fanout,100000,10,10000,0,iter_full,25,196.92954816000002,27.272035857637167,1969.29548196,272.72035790670515,100000.0,10.69063805619377,106.9063802994284
count2_node16_node256,controlled_fanout,100000,10,10000,4,iter_prefix,25,70.81782251999999,21.970831456491574,7081782.2557738805,2197083.1397360004,10.0,8.612565930944697,861256.5907765122
count2_node16_node256,controlled_fanout,112000,112,1000,0,iter_full,25,192.98000908000003,34.55155642205358,1723.0357955200002,308.49603879295654,112000.0,13.544210117445001,120.93044720683898
count2_node16_node256,controlled_fanout,112000,112,1000,4,iter_prefix,25,160.37651012,40.60414425105502,1431933.1258144,362537.0019095445,112.0,15.916824546413569,142114.50474854145
count2_node16_node256,controlled_fanout,120000,12,10000,0,iter_full,25,190.28336815999998,32.77856240890405,1585.6947345600001,273.15468667638964,120000.0,12.849196464290387,107.07663717714475
count2_node16_node256,controlled_fanout,120000,12,10000,4,iter_prefix,25,84.55936804000001,14.942216183795786,7046613.99781724,1245184.6829982402,12.0,5.857348744047949,488112.3957353102
count2_node16_node256,controlled_fanout,128000,128,1000,0,iter_full,25,210.05024224000002,43.30038298273379,1641.0175176000002,338.28424209705213,128000.0,16.973750129231643,132.60742290204445
count2_node16_node256,controlled_fanout,128000,128,1000,4,iter_prefix,25,214.41496655999998,40.110460986139,1675116.92630316,313362.97589754395,128.0,15.723300706566487,122838.28655183723
count2_node16_node256,controlled_fanout,150000,15,10000,0,iter_full,25,156.20859872,33.8125340603254,1041.39065824,225.4168941744381,150000.0,13.254513351647555,88.36342251637974
count2_node16_node256,controlled_fanout,150000,15,10000,4,iter_prefix,25,55.571522560000005,12.386590523279239,3704768.1668179603,825772.7026668913,15.0,4.8555434851254615,323702.8994454214
count2_node16_node256,controlled_fanout,160000,16,10000,0,iter_full,25,155.62807808,46.61949756165519,972.67548876,291.3718599170646,160000.0,18.274843044168833,114.21776908748934
count2_node16_node256,controlled_fanout,160000,16,10000,4,iter_prefix,25,59.14974459999999,15.303814149842939,3696859.0346117197,956488.3762816685,16.0,5.999095146738432,374943.4435024141
count2_node16_node256,controlled_fanout,160000,160,1000,0,iter_full,25,155.51043976,40.936746582805085,971.9402479199999,255.85466569094072,160000.0,16.04720466045959,100.29502895084876
count2_node16_node256,controlled_fanout,160000,160,1000,4,iter_prefix,25,99.14308107999999,36.856179099414256,619644.25584968,230351.11958566878,160.0,14.447622206970388,90297.63887758217
count2_node16_node256,controlled_fanout,170000,17,10000,0,iter_full,25,32.5755472,2.5310539655643134,191.62086576000002,14.888552819034645,170000.0,0.9921731545012108,5.836312705061581
count2_node16_node256,controlled_fanout,170000,17,10000,4,iter_prefix,25,20.92945976,2.410556178038593,1231144.69400056,141797.42733399157,17.0,0.9449380217911283,55584.591514924694
count2_node16_node256,controlled_fanout,180000,18,10000,0,iter_full,25,34.01608092,3.5182199144103388,188.97822703999998,19.54566564949171,180000.0,1.3791422064488528,7.66190093460075
count2_node16_node256,controlled_fanout,180000,18,10000,4,iter_prefix,25,25.23258284,2.4424130985460826,1401810.15607484,135689.61545664875,18.0,0.9574259346300643,53190.32925900631
count2_node16_node256,controlled_fanout,192000,192,1000,0,iter_full,25,140.43132219999998,30.60174419593834,731.4131364000001,159.38408430438304,192000.0,11.995883724807829,62.478561047318145
count2_node16_node256,controlled_fanout,192000,192,1000,4,iter_prefix,25,94.778658,33.17685741040783,493638.84347136,172796.13172603867,192.0,13.005328104879869,67736.08363660716
count2_node16_node256,controlled_fanout,224000,224,1000,0,iter_full,25,146.69483356,25.189580499182526,654.88764988,112.45348455176635,224000.0,9.87431555567955,44.08176594429241
count2_node16_node256,controlled_fanout,224000,224,1000,4,iter_prefix,25,88.19703604,24.57704603704577,393736.76838348,109718.9553639375,224.0,9.63420204652194,43009.83050266349
count2_node16_node256,controlled_fanout,240000,24,10000,0,iter_full,25,43.644627799999995,3.1389740953536998,181.8526158,13.079058883077478,240000.0,1.2304778453786502,5.126991082166372
count2_node16_node256,controlled_fanout,240000,24,10000,4,iter_prefix,25,28.403625,2.458007657765853,1183484.37640996,102416.98470440556,24.0,0.9635390018442145,40147.45800412698
count2_node16_node256,controlled_fanout,255000,255,1000,0,iter_full,25,133.34594164,13.018715283314886,522.9252615199999,51.05378538757224,255000.0,5.103336391059435,20.01308387192832
count2_node16_node256,controlled_fanout,255000,255,1000,4,iter_prefix,25,65.3291486,7.288718191846207,256192.73983124,28583.208720017465,255.0,2.857177531203713,11204.617818246847
count2_node16_node256,controlled_fanout,310000,31,10000,0,iter_full,25,45.46042932,3.4337183138439347,146.64654612,11.076510522707865,310000.0,1.3460175790268223,4.341992124901483
count2_node16_node256,controlled_fanout,310000,31,10000,4,iter_prefix,25,30.3600394,1.027628423568639,979356.11158492,33149.30431668472,31.0,0.4028303420389065,12994.52729214041
count2_node16_node256,controlled_fanout,320000,32,10000,0,iter_full,25,48.33798848000001,3.2092457002967114,151.05621408000002,10.028892503124345,320000.0,1.258024314516311,3.9313258612247433
count2_node16_node256,controlled_fanout,320000,32,10000,4,iter_prefix,25,28.74511784,1.7688038926193568,898284.9362098799,55275.121953544556,32.0,0.6933711259067878,21667.847805789464
count2_node16_node256,controlled_fanout,330000,33,10000,0,iter_full,25,46.8514516,3.7840740946738127,141.97409576,11.466891375636726,330000.0,1.4833570451121347,4.495021419249596
count2_node16_node256,controlled_fanout,330000,33,10000,4,iter_prefix,25,29.77685072,2.3744400253257867,902328.81005824,71952.72518445985,33.0,0.9307804899277083,28205.46827230826
count2_node16_node256,controlled_fanout,340000,34,10000,0,iter_full,25,46.2403996,4.343346092835992,136.00117536,12.774547309661234,340000.0,1.7025916683917088,5.007622545387203
count2_node16_node256,controlled_fanout,340000,34,10000,4,iter_prefix,25,30.699058599999997,1.869365835122213,902913.487881,54981.34698408247,34.0,0.7327914073679075,21552.688017760327
count2_node16_node256,controlled_fanout,370000,37,10000,0,iter_full,25,48.663779160000004,4.548309088133801,131.52372748,12.292727161498291,370000.0,1.7829371625484502,4.81874904730733
count2_node16_node256,controlled_fanout,370000,37,10000,4,iter_prefix,25,31.393257,1.5679678634866838,848466.40415328,42377.51063909502,37.0,0.6146434024867801,16611.984170525247
count2_node16_node256,controlled_fanout,400000,40,10000,0,iter_full,25,45.44254788,4.914825141901501,113.6063698,12.287063144252057,400000.0,1.9266114556253882,4.816528752546807
count2_node16_node256,controlled_fanout,400000,40,10000,4,iter_prefix,25,29.755714080000004,1.414301991277202,743892.8526534,35357.550647414835,40.0,0.5544063805806632,13860.159853786614
count2_node16_node256,controlled_fanout,470000,47,10000,0,iter_full,25,45.682135360000004,3.887351052326485,97.19603256,8.270959659011671,470000.0,1.523841612511982,3.2422161863325747
count2_node16_node256,controlled_fanout,470000,47,10000,4,iter_prefix,25,32.0513288,1.8267138524184408,681943.16511328,38866.253257759476,47.0,0.7160718301480288,15235.571277041712
count2_node16_node256,controlled_fanout,480000,48,10000,0,iter_full,25,48.05323964,4.411951322061682,100.11091596,9.191565082573085,480000.0,1.7294849182481795,3.603093512368649
count2_node16_node256,controlled_fanout,480000,48,10000,4,iter_prefix,25,32.82087324,0.923131709196213,683768.1947124,19231.91112477066,48.0,0.3618676300049155,7538.909160910099
count2_node16_node256,controlled_fanout,490000,49,10000,0,iter_full,25,48.579842639999995,3.0412132940937253,99.14253591999999,6.206557654162311,490000.0,1.1921556112847402,2.432970600431626
count2_node16_node256,controlled_fanout,490000,49,10000,4,iter_prefix,25,33.3920746,1.1410244197038086,681470.91068796,23286.214208320285,49.0,0.447281572523893,9128.195969661552
count2_node16_node256,controlled_fanout,500000,50,10000,0,iter_full,25,46.3615604,3.7329731027106816,92.72312047999999,7.46594614300932,500000.0,1.4633254562625873,2.9266508880596533
count2_node16_node256,controlled_fanout,500000,50,10000,4,iter_prefix,25,33.2419126,1.4089386930852126,664838.25074632,28178.77189495248,50.0,0.5523039676894033,11046.078582821372
count2_node16_node256,controlled_fanout,560000,56,10000,0,iter_full,25,47.35167896,3.976760173340171,84.5565694,7.101357747831341,560000.0,1.5588899879493472,2.7837322371498856
count2_node16_node256,controlled_fanout,560000,56,10000,4,iter_prefix,25,33.19722592,1.8559971778769169,592807.606302,33142.80566922896,56.0,0.7275508937277514,12991.979822337753
count2_node16_node256,controlled_fanout,630000,63,10000,0,iter_full,25,46.93518772,3.762299947442516,74.50029816,5.971904634149311,630000.0,1.4748215793974662,2.34098661658653
count2_node16_node256,controlled_fanout,630000,63,10000,4,iter_prefix,25,34.08715196,1.8768189168059388,541065.90551568,29790.775104654946,63.0,0.735713015387928,11677.983841024738
count2_node16_node256,controlled_fanout,640000,64,10000,0,iter_full,25,45.9572912,2.6597852613396102,71.80826756,4.155914362206681,640000.0,1.0426358224451273,1.6291184299850188
count2_node16_node256,controlled_fanout,640000,64,10000,4,iter_prefix,25,35.62183168,0.9912916278542286,556591.12049792,15488.93120932321,64.0,0.38858631811885763,6071.661034054698
count2_node16_node256,controlled_fanout,650000,65,10000,0,iter_full,25,46.984228679999994,2.557884981022728,72.28342868,3.9352075857769258,650000.0,1.0026909125609094,1.542601373624555
count2_node16_node256,controlled_fanout,650000,65,10000,4,iter_prefix,25,34.84466496,1.343746436839384,536071.767797,20673.022324671925,65.0,0.5267486032410386,8103.824751271395
count2_node16_node256,controlled_fanout,660000,66,10000,0,iter_full,25,47.56267476,3.2366451822927638,72.06465876,4.904007971673886,660000.0,1.2687649114587634,1.9223711248961635
count2_node16_node256,controlled_fanout,660000,66,10000,4,iter_prefix,25,35.47958332,1.055779928469893,537569.44421588,15996.666352340437,66.0,0.41386573196019805,6270.693210117452
count2_node16_node256,controlled_fanout,800000,80,10000,0,iter_full,25,46.5819956,2.511800854099422,58.2274944,3.1397512573994755,800000.0,0.9846259348069732,1.2307824929005944
count2_node16_node256,controlled_fanout,800000,80,10000,4,iter_prefix,25,36.78104808,2.6074651816768015,459763.1017838,32593.314825783094,80.0,1.0221263512173062,12776.579411706973
count2_node16_node256,controlled_fanout,960000,96,10000,0,iter_full,25,45.91483959999999,1.8674788588784377,47.82795808,1.945290540098765,960000.0,0.7320517126803476,0.7625538917187159
count2_node16_node256,controlled_fanout,960000,96,10000,4,iter_prefix,25,38.54298636,0.9918731357971914,401489.44140092,10332.011735671089,96.0,0.388814269232499,4050.1486003830664
count2_node16_node256,controlled_fanout,1120000,112,10000,0,iter_full,25,45.08176492,1.3388994999532233,40.25157572,1.1954459365519388,1120000.0,0.5248486039816636,0.46861480712835996
count2_node16_node256,controlled_fanout,1120000,112,10000,4,iter_prefix,25,39.10184932,1.32373345668557,349123.65371792,11819.048823124976,112.0,0.5189035150207435,4633.06713866499
count2_node16_node256,controlled_fanout,1280000,128,10000,0,iter_full,25,45.78396480000001,0.8883700403917187,35.7687224,0.6940391468328098,1280000.0,0.34824105583355375,0.27206334555846146
count2_node16_node256,controlled_fanout,1280000,128,10000,4,iter_prefix,25,40.63390832,0.8258015148085265,317452.40910588,6451.574127285443,128.0,0.3237141938049424,2529.0170578958937
count2_node16_node256,controlled_fanout,1600000,160,10000,0,iter_full,25,45.18815452,1.035460038700438,28.242596640000002,0.6471626676940715,1600000.0,0.40590033517057167,0.253687765736076
count2_node16_node256,controlled_fanout,1600000,160,10000,4,iter_prefix,25,41.25630428,0.7292839384980355,257851.90163488,4558.024775272479,160.0,0.2858793038912299,1786.7457119068117
count2_node16_node256,controlled_fanout,1920000,192,10000,0,iter_full,25,46.00163356,0.8615711125858516,23.95918416,0.4487349193002361,1920000.0,0.33773587613365386,0.17590408836569255
count2_node16_node256,controlled_fanout,1920000,192,10000,4,iter_prefix,25,42.50318688,1.05320520197891,221370.7653444,5485.444307235573,192.0,0.41285643917573267,2150.2941684363445
count2_node16_node256,controlled_fanout,2240000,224,10000,0,iter_full,25,47.32360568,0.9630945134877162,21.126609600000002,0.4299528549284994,2240000.0,0.3775330492871848,0.16854151913197174
count2_node16_node256,controlled_fanout,2240000,224,10000,4,iter_prefix,25,43.56996316,0.9237420550720419,194508.7641686,4123.848653816618,224.0,0.36210688558824045,1616.5486722961143
count2_node16_node256,controlled_fanout,2550000,255,10000,0,iter_full,25,47.114066359999995,0.8773307579522044,18.47610452,0.34405128541531055,2550000.0,0.3439136571172641,0.13486810388280174
count2_node16_node256,controlled_fanout,2550000,255,10000,4,iter_prefix,25,43.55230752000001,1.7159239104586166,170793.3627326,6729.113005103182,255.0,0.6726421728997777,2637.8122980004473
count2_node16_node256,dense_uint64,4096,0,0,0,iter_full,25,334.36776852,29.26221095948042,81632.75599024,7144.094462330104,4096.0,11.470786696116324,2800.4850292334004
count2_node16_node256,dense_uint64,4096,0,0,6,iter_prefix,25,330.03711248,39.68098649315356,80575.46691264,9687.740834323338,4096.0,15.554946705316194,3797.5944070547484
count2_node16_node256,dense_uint64,4096,0,0,7,iter_prefix,25,332.24843031999995,31.816115868024742,1297845.43095124,124281.70282608374,256.0,12.471917420265699,48718.427507824825
count2_node16_node256,dense_uint64,16384,0,0,0,iter_full,25,328.88587743999994,26.96954696905745,20073.60091704,1646.090511272584,16384.0,10.57206241187052,645.267480418853
count2_node16_node256,dense_uint64,16384,0,0,6,iter_prefix,25,313.08465295999997,37.075552421261754,19109.1707124,2262.912131983371,16384.0,14.533616549134607,887.0615557374815
count2_node16_node256,dense_uint64,16384,0,0,7,iter_prefix,25,306.55002916,9.271888878749845,1197461.05177988,36218.31572609963,256.0,3.6345804404699393,14197.579764631057
count2_node16_node256,dense_uint64,65536,0,0,0,iter_full,25,317.43607836,7.844093368546808,4843.69016156,119.69136615619581,65536.0,3.074884600470349,46.91901553322876
count2_node16_node256,dense_uint64,65536,0,0,6,iter_prefix,25,301.14061024,18.304166828630844,4595.041051,279.29942139630805,65536.0,7.17523339682329,109.48537318735275
count2_node16_node256,dense_uint64,65536,0,0,7,iter_prefix,25,282.564917,33.14934584242747,1103769.20705396,129489.63205731768,256.0,12.994543570231567,50759.93576646853
count2_node16_node256,dense_uint64,262144,0,0,0,iter_full,25,122.05117536,6.599371175496233,465.58828476,25.17460307136909,262144.0,2.5869535007945235,9.868444403976683
count2_node16_node256,dense_uint64,262144,0,0,6,iter_prefix,25,303.95725891999996,7.846967684481694,4638.01969812,119.73522461723675,65536.0,3.0760113323168237,46.936208049956804
count2_node16_node256,dense_uint64,262144,0,0,7,iter_prefix,25,82.12144776,11.787041974972166,320786.90547716,46043.13279749996,256.0,4.620520454189089,18048.908056619985
count2_node16_node256,dense_uint64,1048576,0,0,0,iter_full,25,51.2013788,1.8093981470610139,48.829439920000006,1.725576421161224,1048576.0,0.7092840736479175,0.6764259570951998
count2_node16_node256,dense_uint64,1048576,0,0,6,iter_prefix,25,63.37947548,3.7408292231791007,967.09404792,57.08052513527641,65536.0,1.4664050554862074,22.375565853028352
count2_node16_node256,dense_uint64,1048576,0,0,7,iter_prefix,25,46.655406320000004,1.1657675521402817,182247.68079488003,4553.779536745226,256.0,0.45698088043899043,1785.0815784041285
count2_node16_node256,sparse_uint64,4096,0,0,0,iter_full,25,145.7033938,25.472994816713292,35572.11761236,6218.99288461541,4096.0,9.98541396815161,2437.8452107692406
count2_node16_node256,sparse_uint64,4096,0,0,1,iter_prefix,25,94.70044548,8.729395832812125,5557094.8968908,514646.366953452,17.04375,3.421923166462353,201741.37584575318
count2_node16_node256,sparse_uint64,4096,0,0,2,iter_prefix,25,26.388905880000003,3.220437906957831,24600586.921281036,2941795.9530803813,1.0724222,1.2624116595274697,1153184.0136075094
count2_node16_node256,sparse_uint64,16384,0,0,0,iter_full,25,70.4778696,2.5656610158695137,4301.62777876,156.5955159704946,16384.0,1.0057391182208493,61.38544226043389
count2_node16_node256,sparse_uint64,16384,0,0,1,iter_prefix,25,74.88763112000001,2.125312771376906,1146547.91187008,33265.152203105754,65.31703128,0.8331226063797471,13039.939663617455
count2_node16_node256,sparse_uint64,16384,0,0,2,iter_prefix,25,25.735006119999998,3.671792044275331,20230712.481358558,2821856.4783025864,1.2714842,1.4393424813559297,1106167.7394946138
count2_node16_node256,sparse_uint64,65536,0,0,0,iter_full,25,80.47705272,4.058198190169761,1227.9823721599998,61.9231890338955,65536.0,1.5908136905465462,24.273890101287034
count2_node16_node256,sparse_uint64,65536,0,0,1,iter_prefix,25,81.39942052,4.057125144486638,316922.4989532,15715.001954588237,256.84000008,1.590393056638762,6160.280766198589
count2_node16_node256,sparse_uint64,65536,0,0,2,iter_prefix,25,25.10586248,2.8046142812375314,12856606.333545001,1473313.6047155082,1.95359376,1.0994087982451124,577538.9330484791
count2_node16_node256,sparse_uint64,262144,0,0,0,iter_full,25,55.07172244,9.275366921329859,210.08194908000002,35.3827167456032,262144.0,3.635943833161304,13.870024964276453
count2_node16_node256,sparse_uint64,262144,0,0,1,iter_prefix,25,50.65415487999999,6.717738389474889,49340.09088076,6544.681342869063,1026.63523452,2.6333534486741565,2565.5150864046727
count2_node16_node256,sparse_uint64,262144,0,0,2,iter_prefix,25,17.59465472,1.8536655486688738,3553172.0714142,374562.2818709263,4.95187504,0.7266368950781985,146828.4144934031
count2_node16_node256,sparse_uint64,1048576,0,0,0,iter_full,25,22.6009704,0.4596215674753524,21.553965039999998,0.43832919582845886,1048576.0,0.18017165445033814,0.17182504476475585
count2_node16_node256,sparse_uint64,1048576,0,0,1,iter_prefix,25,25.34604164,0.9161594231240489,6188.7174692,224.11810213115217,4095.53507804,0.35913449386462715,87.85429603541165
count2_node16_node256,sparse_uint64,1048576,0,0,2,iter_prefix,25,14.75754156,0.6232870531629786,869187.5214172,36819.44842706951,16.97867188,0.2443285248398876,14433.22378341125
count2_node16_node256,uuid_fixture,4096,0,0,0,iter_full,25,209.87145396,14.671651329930867,51238.14796160001,3581.9461056952473,4096.0,5.7512873213329,1404.1228734325368
count2_node16_node256,uuid_fixture,4096,0,0,2,iter_prefix,25,112.04999508,5.786209617167367,6659074.56500928,331368.0257449919,16.826015560000002,2.268194169929608,129896.26609203682
count2_node16_node256,uuid_fixture,4096,0,0,4,iter_prefix,25,21.08649336,1.1491342684329042,19576865.635151118,1064964.691807487,1.07710944,0.45046063322569846,417466.15918853495
count2_node16_node256,uuid_fixture,16384,0,0,0,iter_full,25,112.96011812,3.3629881918396904,6894.53845512,205.26050961884744,16384.0,1.3182913712011586,80.4621197705882
count2_node16_node256,uuid_fixture,16384,0,0,2,iter_prefix,25,108.14578536,3.0355060702646526,1667610.25992572,46292.88655862056,64.85023444000001,1.1899183795437438,18146.811530979256
count2_node16_node256,uuid_fixture,16384,0,0,4,iter_prefix,25,17.76095068,0.660073736426389,13831904.041415801,512920.88870911713,1.2840624399999998,0.25874890467914446,201064.98837397393
count2_node16_node256,uuid_fixture,65536,0,0,0,iter_full,25,93.0461328,10.301330442883959,1419.771314,157.18582910801058,65536.0,4.0381215336105125,61.61684501034015
count2_node16_node256,uuid_fixture,65536,0,0,2,iter_prefix,25,90.30942712,10.255108191414516,351056.00438224,40061.52499096324,257.26843756,4.020002411034491,15704.11779645759
count2_node16_node256,uuid_fixture,65536,0,0,4,iter_prefix,25,17.7599712,3.563883740880036,8563954.1861474,1709891.8180591504,2.07343744,1.3970424264249741,670277.592679187
count2_node16_node256,uuid_fixture,100000,0,0,0,iter_full,50,55.01140314,8.76909112467319,550.11403092,87.69091121946977,100000.0,2.4306680492468793,24.306680484912114
count2_node16_node256,uuid_fixture,100000,0,0,2,iter_prefix,50,59.29538006,13.737040597414863,151211.42247636,34993.498838345564,392.11406244,3.8077133874678446,9699.703007806787
count2_node16_node256,uuid_fixture,100000,0,0,4,iter_prefix,50,14.97833852,4.524620214973686,5896001.10466144,1784851.8302508686,2.54078128,1.254160737430238,494735.686372775
count2_node16_node256,words_fixture,4096,0,0,0,iter_full,25,131.86552168,14.03777582264661,32193.730881159998,3427.191378274604,4096.0,5.502808122477471,1343.4590202836448
count2_node16_node256,words_fixture,4096,0,0,1,iter_prefix,25,179.09768024000002,7.394736981395693,56561.967844599996,2385.419744380262,3166.5206252000003,2.8987368967071117,935.0845397970627
count2_node16_node256,words_fixture,4096,0,0,2,iter_prefix,25,183.39902487999998,9.532023529561144,259739.57299323997,13876.758615088576,706.1498438399999,3.7365532235879684,5439.6893771147215
count2_node16_node256,words_fixture,16384,0,0,0,iter_full,25,64.36453748,2.2763608967750493,3928.49959724,138.93804566753374,16384.0,0.8923334715358193,54.46371390167322
count2_node16_node256,words_fixture,16384,0,0,1,iter_prefix,25,93.96821256,2.7532552176227845,7731.12793776,224.3305402197676,12154.501093840001,1.0792760453081314,87.9375717661489
count2_node16_node256,words_fixture,16384,0,0,2,iter_prefix,25,117.75587924,4.4737835926456295,92369.38963827999,3203.06895496465,1275.0271875600001,1.7537231683170866,1255.6030303461428
count2_node16_node256,words_fixture,65536,0,0,0,iter_full,25,54.835165239999995,6.692154880752426,836.71822116,102.11418141488697,65536.0,2.6233247132549513,40.02875911463569
count2_node16_node256,words_fixture,65536,0,0,1,iter_prefix,25,65.17619696,1.8022105060856197,5720.8554934,158.56156569265502,11393.355390600002,0.706466518385563,62.15613375152077
count2_node16_node256,words_fixture,65536,0,0,2,iter_prefix,25,65.331614,3.764988686032958,33372.25375268,1952.7238527041816,1957.7959374000002,1.4758755649249196,765.4677502600391
count2_node16_node256,words_fixture,235886,0,0,0,iter_full,50,20.07148,2.0763637305072145,85.089747,8.802403572949466,235886.0,0.5755386626281678,2.4399017888119183
count2_node16_node256,words_fixture,235886,0,0,1,iter_prefix,50,35.07221038,3.9787166910549465,3002.6046497400002,340.4448302615746,11680.74578128,1.1028440006447013,94.36649245436212
count2_node16_node256,words_fixture,235886,0,0,2,iter_prefix,50,35.674531619999996,3.152834386741211,13963.33868388,1247.3973209358485,2555.1810937600003,0.8739211053305533,345.76089695132686
count3_node4_node16_node256,controlled_fanout,1000,1,1000,0,iter_full,25,344.46627444,17.216789387834783,344466.27450404,17216.789376233235,1000.0,6.748981440031235,6748.981435483428
count3_node4_node16_node256,controlled_fanout,1000,1,1000,4,iter_prefix,25,25.84103564,2.1722516326663,25841035.63258076,2172251.617796014,1.0,0.8515226400051896,851522.6341760375
count3_node4_node16_node256,controlled_fanout,2000,2,1000,0,iter_full,25,200.71752936000001,28.557051509414343,100358.76465068,14278.525797453007,2000.0,11.194364191690422,5597.182112601578
count3_node4_node16_node256,controlled_fanout,2000,2,1000,4,iter_prefix,25,47.742475000000006,4.482897607910294,23871237.44004052,2241448.7900231215,2.0,1.757295862300835,878647.9256890636
count3_node4_node16_node256,controlled_fanout,3000,3,1000,0,iter_full,25,254.84036260000002,23.278312135659696,84946.78752588,7759.437347805198,3000.0,9.1250983571786,3041.6994403396375
count3_node4_node16_node256,controlled_fanout,3000,3,1000,4,iter_prefix,25,66.62119264,2.3638961337634234,22207064.202624038,787965.3686912499,3.0,0.926647284435262,308882.42452696996
count3_node4_node16_node256,controlled_fanout,4000,4,1000,0,iter_full,25,275.3983962,24.863302561157603,68849.59903768,6215.825638757742,4000.0,9.74641460397378,2436.6036503930345
count3_node4_node16_node256,controlled_fanout,4000,4,1000,4,iter_prefix,25,80.34629283999999,5.538417743466705,20086573.212026,1384604.4370827416,4.0,2.1710597554389484,542764.9393364347
count3_node4_node16_node256,controlled_fanout,5000,5,1000,0,iter_full,25,275.89465308,12.677711562228106,55178.93059072,2535.5423144818437,5000.0,4.969662932393417,993.9325872768828
count3_node4_node16_node256,controlled_fanout,5000,5,1000,4,iter_prefix,25,92.26047116,4.539202425313842,18452094.23926412,907840.4919324325,5.0,1.7793673507230263,355873.47283751355
count3_node4_node16_node256,controlled_fanout,6000,6,1000,0,iter_full,25,266.087189,21.095612844670864,44347.86483484,3515.935474342417,6000.0,8.26948023511098,1378.2467059422274
count3_node4_node16_node256,controlled_fanout,6000,6,1000,4,iter_prefix,25,100.31863584000001,8.821921031044836,16719772.639436519,1470320.189989464,6.0,3.458193044169575,576365.5144758698
