variant,workload,n,seed,run,operation,seconds,visited,scans,mops_per_sec,scans_per_sec,avg_entries_per_scan,prefix_len,fanout_target,groups,keys,bytes_per_key,internal_node_bytes,total_bytes,avg_leaf_depth,max_leaf_depth
count1_node256,dense_uint64,4096,1,8,iter_prefix,0.006418600,2097152,512,326.730440,79768.173746,4096.000000,6,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,9,iter_prefix,0.006355863,2097152,512,329.955507,80555.543768,4096.000000,6,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,10,iter_prefix,0.006321205,2097152,512,331.764592,80997.214919,4096.000000,6,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,11,iter_prefix,0.006398604,2097152,512,327.751491,80017.453802,4096.000000,6,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,12,iter_prefix,0.006937345,2097152,512,302.298934,73803.450738,4096.000000,6,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,13,iter_prefix,0.006325813,2097152,512,331.522920,80938.213009,4096.000000,6,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,14,iter_prefix,0.006376583,2097152,512,328.883353,80293.787440,4096.000000,6,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,15,iter_prefix,0.006404811,2097152,512,327.433862,79939.907675,4096.000000,6,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,16,iter_prefix,0.006389620,2097152,512,328.212319,80129.960792,4096.000000,6,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,17,iter_prefix,0.006340772,2097152,512,330.740799,80747.265464,4096.000000,6,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,18,iter_prefix,0.006355974,2097152,512,329.949745,80554.136929,4096.000000,6,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,19,iter_prefix,0.005265972,2097152,512,398.245946,97228.014118,4096.000000,6,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,20,iter_prefix,0.006354642,2097152,512,330.018906,80571.021955,4096.000000,6,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,21,iter_prefix,0.006357927,2097152,512,329.848392,80529.392690,4096.000000,6,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,22,iter_prefix,0.006327445,2097152,512,331.437413,80917.337088,4096.000000,6,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,23,iter_prefix,0.006370154,2097152,512,329.215275,80374.822960,4096.000000,6,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,24,iter_prefix,0.006592930,2097152,512,318.091046,77658.946782,4096.000000,6,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,0,iter_prefix,0.000365665,131072,512,358.448308,1400188.702079,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,1,iter_prefix,0.000327551,131072,512,400.157534,1563115.367351,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,2,iter_prefix,0.000407292,131072,512,321.813343,1257083.369882,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,3,iter_prefix,0.000399170,131072,512,328.361350,1282661.524002,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,4,iter_prefix,0.000397589,131072,512,329.667069,1287761.987063,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,5,iter_prefix,0.000418117,131072,512,313.481633,1224537.627477,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,6,iter_prefix,0.000414592,131072,512,316.146959,1234949.060472,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,7,iter_prefix,0.000404248,131072,512,324.236606,1266549.242737,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,8,iter_prefix,0.000398820,131072,512,328.649516,1283787.170371,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,9,iter_prefix,0.000403476,131072,512,324.856992,1268972.626515,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,10,iter_prefix,0.000397919,131072,512,329.393670,1286694.023942,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,11,iter_prefix,0.000413439,131072,512,317.028630,1238393.087881,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,12,iter_prefix,0.000414420,131072,512,316.278171,1235461.605696,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,13,iter_prefix,0.000410767,131072,512,319.090871,1246448.713376,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,14,iter_prefix,0.000399741,131072,512,327.892310,1280829.335827,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,15,iter_prefix,0.000396235,131072,512,330.793595,1292162.478838,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,16,iter_prefix,0.000399851,131072,512,327.802106,1280476.977318,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,17,iter_prefix,0.000433107,131072,512,302.631912,1182155.907117,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,18,iter_prefix,0.000414172,131072,512,316.467554,1236201.384658,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,19,iter_prefix,0.000424376,131072,512,308.858183,1206477.276289,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,20,iter_prefix,0.000419908,131072,512,312.144565,1219314.708606,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,21,iter_prefix,0.000414211,131072,512,316.437757,1236084.987386,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,22,iter_prefix,0.000404478,131072,512,324.052235,1265829.044365,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,23,iter_prefix,0.000403486,131072,512,324.848940,1268941.173761,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count1_node256,dense_uint64,4096,1,24,iter_prefix,0.000404418,131072,512,324.100312,1266016.842483,256.000000,7,0,0,4096,32.566406,35088,133392,8.000,8
count2_node16_node256,dense_uint64,4096,1,0,iter_full,0.000032024,12288,3,383.712220,93679.741174,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,1,iter_full,0.000029921,12288,3,410.681454,100264.026825,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
count2_node16_node256,dense_uint64,4096,1,2,iter_full,0.000036710,12288,3,334.731680,81721.601451,4096.000000,0,0,0,4096,32.101562,33184,131488,8.000,8
